Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Mason Englert","DET",56,82.44467353951887,,,,84.55179139704408,87.92281249999999,97.54007812499998,,,87.61995871755035,109.74023423405082,101.13016459732385,"Mason Englert",22288,669438
"Luis Severino","NYY",89.1,92.91809264305176,99.55511111111112,114.03200000000001,,120.07452768729644,,97.98773770491803,,,102.34081389757986,101.31588591497281,101.10510036289364,"Luis Severino",15890,622663
"Matt Waldron","SDP",41.1,91.7559420289855,93.83056603773586,94.1752272727273,,106.33333333333333,,,,,96.77585265134597,105.30577999799449,101.07475473796477,"Matt Waldron",25550,663362
"Cristian Javier","HOU",162,95.34517241379311,,,,112.72486111111112,,93.5244827586207,94.08562211981565,,100.50142200212235,100.78674212946584,101.07300318358686,"Cristian Javier",17606,664299
"J.P. France","HOU",136.1,90.69589041095892,,95.63328537170264,,99.5332,94.47748344370859,91.64179640718562,,,93.09167997351572,105.21783884649533,101.03176099715571,"J.P. France",21212,641585
"Tim Hill","SDP",44.1,91.71962962962962,113.62266666666666,92.70074074074074,,105.24685714285711,,,,,101.79788059701491,103.27785074626868,100.98934328358207,"Tim Hill",16814,657612
"Sean Newcomb","OAK",15,88.99586206896551,101.62526315789474,97.36,,,110.49333333333333,93.8225,,,98.28863582443655,104.9082933622157,100.95692196606322,"Sean Newcomb",16943,656794
"Bryan Hudson","LAD",8.2,105.5594366197183,,119.95764705882351,,115.93599999999999,,,,,107.36829268292684,97.20853658536586,100.93256097560977,"Bryan Hudson",19924,663542
"Dylan Cease","CHW",177,98.67328898743534,,,,116.2479445350734,,104.6834693877551,89.6375681341719,,104.33732613528109,96.84250238170847,100.89479834868204,"Dylan Cease",18525,656302
"Ryne Nelson","ARI",144,98.71242023346304,,98.31647798742137,,96.81043957203136,85.9271544715447,98.53878594249201,,,98.04296933600826,103.83496980438716,100.87431169019779,"Ryne Nelson",26253,669194
"Cionel Pérez","BAL",53.1,98.71474137931034,109.91716923076928,,,104.56167300380226,101.9519298245614,,,,104.87091118800467,96.16495963091127,100.86530565167246,"Cionel Perez",19614,672335
"Brooks Raley","NYM",54.2,88.73,99.54440816326532,96.82584070796455,,131.09123595505622,,81.11999999999998,,,107.65266321243523,96.36648704663203,100.86248704663205,"Brooks Raley",10061,548384
"Clarke Schmidt","NYY",159,,84.26477794793263,101.81406332453825,,104.97921832884096,,83.65099999999998,115.38447013487477,,100.79969706270775,101.50876440302518,100.85782560736952,"Clarke Schmidt",19899,657376
"Bailey Falter","- - -",80.2,97.08545138888888,88.86,,76.94967741935483,89.02024489795917,96.07458904109589,75.86508474576272,,,93.26060488192235,107.84939129877257,100.79923528944539,"Bailey Falter",20070,663559
"Matt Moore","- - -",52.2,94.95784859702773,,,,,,130.0671847558834,111.55395829329235,,109.27874507784252,94.062177122563,100.77253774101138,"Matt Moore",1890,519043
"Michael Wacha","SDP",134.1,87.48488262910797,88.22847457627118,77.67311594202899,,,90.30955102040816,120.57757180156662,,,98.13455530474042,102.77799548532734,100.68239277652371,"Michael Wacha",14078,608379
"Bryan Hoeing","MIA",70.2,82.6072,100.69390862944161,,91.26303951367781,104.93742296918768,,81.46206896551723,,,99.58468200217102,102.60544311400835,100.61239641117575,"Bryan Hoeing",26304,663773
"Daniel Palencia","CHC",28.1,105.72,130.76000000000002,,,125.84656934306571,127.41789473684211,90.65666666666665,,,112.30830957230141,88.08619144602852,100.57234215885947,"Daniel Palencia",27914,694037
"Michael Grove","LAD",69,85.65312,86.84125,94.26534883720932,,103.60178082191781,,93.03999999999999,88.8123076923077,,93.953477720007,105.76895958260111,100.55242220571627,"Michael Grove",23221,675627
"Spencer Howard","TEX",3.1,107.27111111111111,,,,100.452,,110.54,,,104.61727272727272,89.95090909090908,100.48909090909092,"Spencer Howard",23252,675921
"MacKenzie Gore","WSN",136.1,98.75342896174863,,,,98.0603164556962,106.41149028077753,97.99014084507041,,,99.49737423312881,99.82269120654392,100.43228629856851,"MacKenzie Gore",22201,669022
"Anthony Misiewicz","- - -",11,81.35714285714286,,109.98980392156864,,102.32249999999999,99.09379310344829,,,,99.3222796803653,102.10924600456619,100.40165296803653,"Anthony Misiewicz",18152,664948
"Tristan Beck","SFG",85,90.46294232618419,,,,102.6648039215686,89.29533980582522,113.2,,,95.75416802808672,101.36054994336216,100.31947144535674,"Tristan Beck",21584,663941
"Jason Adam","TBR",54.1,107.39185430463577,,,,118.13694267515925,,96.6636477987421,,,107.77310421286032,93.28294900221728,100.29842572062087,"Jason Adam",11861,592094
"Gavin Williams","CLE",82,98.3509517601043,,,,102.17947712418301,99.1992340425532,78.19116883116885,,,98.19451659451659,101.82531024531026,100.29494949494948,"Gavin Williams",30122,668909
"Wade Miley","MIL",120.1,87.09276712328767,97.1506976744186,96.58369119420988,,110.54347826086959,86.67170731707317,88.72843478260872,,,93.2952682403433,104.34934549356225,100.15669527896996,"Wade Miley",8779,489119
"Carlos Rodón","NYY",64.1,98.50634361233483,,,,117.6862385321101,98.28136986301371,108.90374999999999,,,104.43239111111116,96.3372622222222,100.13546666666667,"Carlos Rodon",16137,607074
"Austin Warren","LAA",1.2,,156.47333333333333,77.292,,90.93999999999998,,114.14,,,94.08399999999999,97.528,100.089,"Austin Warren",24937,681810
"James Paxton","BOS",96,95.24317659352143,123.23272727272727,118.36510791366906,,,,108.37368421052632,98.05963525835865,,100.60628639334517,99.36093879976231,100.00446821152707,"James Paxton",11828,572020
"Joe Mantiply","ARI",39,76.92210526315789,104.55500000000004,,,,107.83962264150944,101.10492753623187,,,102.63806335270935,96.86335095477452,99.85210277838245,"Joe Mantiply",14857,573009
"Braxton Garrett","MIA",159.2,88.1718918918919,101.78641221374048,90.32636363636365,,109.35234375000002,83.86956937799042,91.32310502283107,,,98.30204798845304,101.82642900199606,99.8447992493956,"Braxton Garrett",21844,666129
"Jack Flaherty","- - -",144.1,102.24781420765025,82.72615384615385,96.31028527957398,,91.04809891808345,,80.29651162790698,111.83863281249998,,99.69795324518849,98.6530284656899,99.81019425085447,"Jack Flaherty",17479,656427
"Nate Eaton","KCR",1,69.68,107.42,,,103.92,,101.24,,,87.232,105.138,99.81,"Nate Eaton",25055,681987
"Denyi Reyes","NYM",19.2,90.06566371681416,92.652,86.89405405405405,,102.03687572590012,,80.56072727272728,,,91.9136172161172,108.75113553113552,99.80054945054945,"Denyi Reyes",20526,660593
"José Ruiz","- - -",44.1,90.16403224013338,93.57101740294513,,,,115.22448330030099,84.60091588785048,,,98.19062283768628,100.17321776754734,99.77956511806383,"Jose Ruiz",14552,614179
"José Leclerc","TEX",57,99.0675516224189,87.62526315789474,110.32524137931031,,130.87635761589408,,80.50421875,,,107.91240721102862,90.38352067868502,99.77478260869563,"Jose Leclerc",14524,600917
"Tom Cosgrove","SDP",51.1,97.5235897435898,90.00338797814207,,,124.95233256351038,,84.71333333333332,,,110.74535,97.048375,99.75470000000003,"Tom Cosgrove",23443,676680
"Sonny Gray","MIN",184,91.24887434554974,93.5343566591422,87.14802168021679,,118.25858131487891,88.10181818181819,81.77553191489362,,,95.55444564824846,100.52469483568073,99.74657999277709,"Sonny Gray",12768,543243
"Hunter Brown","HOU",155.2,93.04737430167596,95.97200000000001,97.21809375000001,,89.52956521739132,,,100.7216718266254,,95.9426043492015,102.03235149581175,99.72538912562072,"Hunter Brown",25880,686613
"Edward Cabrera","MIA",99.2,94.18982107355865,108.2243113772455,,,105.9853424657534,109.20802850356294,99.0837168141593,,,101.53287426834578,95.41094843545254,99.70254401071008,"Edward Cabrera",21690,665795
"Daniel Lynch IV","KCR",52.1,88.82751445086706,94.76,,,93.25006622516557,,86.55327433628317,91.69652173913043,,89.37382133995035,106.10789081885859,99.67364764267988,"Daniel Lynch IV",21537,663738
"Merrill Kelly","ARI",177.2,98.06351543942992,92.7109941520468,98.04631163708085,,103.24575163398691,103.93662337662336,88.94783950617284,,,96.22941347905288,102.6463387978142,99.66059744990896,"Merrill Kelly",11156,518876
"Tayler Scott","- - -",17.2,97.952,94.65872727272726,,,105.1455,,93.19315789473683,,,99.77573111573109,100.56625459779305,99.59423423423425,"Tayler Scott",13652,605463
"Martín Pérez","TEX",141.2,82.35409090909089,96.92429022082018,81.72138211382114,,107.91636363636361,91.91341463414635,87.31139455782312,,,90.21448608305036,107.22743263521262,99.5769443351382,"Martin Perez",6902,527048
"Anthony Banda","WSN",7,104.6476288659794,122.735,126.52000000000001,,109.48444444444443,,91.3523076923077,,,102.6321794871795,98.64999999999998,99.55269230769234,"Anthony Banda",14706,607455
"Steven Okert","MIA",58.2,96.96946564885496,114.53999999999999,,,117.70678399999998,,,,,109.63989087187444,93.33901614612047,99.50161509225562,"Steven Okert",13580,595345
"James Naile","STL",15.1,77.21333333333334,93.38223529411765,82.232,,,100.00571428571428,88.01272727272728,,,95.41103896103898,102.0668181818182,99.49636363636363,"James Naile",18186,664942
"Joe Barlow","TEX",9.2,96.68339622641508,,,,97.77822222222223,94.195,,,,97.31547945205477,99.19739726027396,99.40356164383563,"Joe Barlow",22296,669618
"Lucas Erceg","OAK",55,97.83926421404682,124.68407523510974,114.74340425531916,,111.01006451612903,,98.70223175965668,,,108.79858778625956,92.76891221374045,99.37967557251905,"Lucas Erceg",19360,668674
"Chasen Shreve","- - -",44.2,84.62940740740744,,,89.18294117647059,92.640325620282,,,,,88.13978701105779,108.87059632626153,99.35031862787987,"Chasen Shreve",10855,592741
"Angel Perdomo","PIT",29,101.15584158415842,,,,112.49285714285713,,77.59411764705882,,,103.29156118143459,94.06417721518991,99.33881856540086,"Angel Perdomo",17759,622780
"Brendan White","DET",40.2,100.20009345794392,97.84681818181816,,96.21999999999998,99.25409048843187,,,,,99.40201811366792,100.75478207387134,99.32908037719584,"Brendan White",26024,686839
"Zach McAllister","NYY",5.1,,105.35657142857143,107.13657142857143,,109.87111111111113,,98.11555555555555,,,105.66357723577235,103.25365853658538,99.29593495934961,"Zach McAllister",2895,502083
"Lucas Sims","CIN",61,97.176399132321,,,,126.24931323283081,100.20516129032256,,,,112.67308571428578,88.6120190476191,99.24634285714284,"Lucas Sims",13470,608371
"Frankie Montas","NYY",1.1,95.5,98.52,104.21999999999998,114.28,,,,,,104.33615384615383,97.5476923076923,99.17307692307692,"Frankie Montas",14309,593423
"Tejay Antone","CIN",5.2,82.31222222222222,99.62333333333333,,,99.38000000000001,103.54222222222222,,,,97.68,106.048,99.16844444444445,"Tejay Antone",16233,622088
"Ryan Feltner","COL",43.1,90.89305555555555,101.09537313432836,,,84.11061728395062,107.25971014492754,92.85333333333334,,,92.25070129870133,106.82875324675325,99.15955844155843,"Ryan Feltner",21446,663372
"Marcus Stroman","CHC",136.2,98.50527129307316,91.53009533329443,101.94478842278806,88.05437431514352,117.13485742379548,104.79548738603984,,,,97.20747467277253,99.9440441800891,99.14192715461277,"Marcus Stroman",13431,573186
"Matt Manning","DET",78,92.84724689165185,,,,117.95288409703504,85.05783251231526,80.54809523809524,,,98.99342954159592,100.96081494057724,99.09694397283529,"Matt Manning",20369,666159
"Archie Bradley","MIA",7.1,90.00149253731344,95.03953488372093,,,,,79.28,79.43655172413793,,88.65770270270271,105.37337837837836,98.94283783783784,"Archie Bradley",12918,605151
"Tyler Holton","DET",85.1,95.2281437125748,109.05632653061221,93.70900432900429,,109.99345029239767,101.02372093023259,90.38304832713754,,,97.81144122198664,102.10454135381441,98.92287318736754,"Tyler Holton",26231,663947
"Hunter Stratton","PIT",12,105.14823529411764,,110.87435294117647,,126.03809523809522,,,,,110.46666666666665,90.78183908045978,98.86344827586205,"Hunter Stratton",23455,676702
"Jonathan Hernández","TEX",31.2,,96.38653696498055,,,109.86090909090909,,88.29925925925927,,,101.51634369287022,97.67034734917733,98.84321755027422,"Jonathan Hernandez",17464,642546
"Andre Jackson","- - -",61.1,92.44206278026907,,,,94.47552941176471,84.63261538461539,103.5296875,,,95.80633883355745,101.72491323916732,98.8399474884532,"Andre Jackson",21298,656578
"Michael Tonkin","ATL",80,106.42,,,,110.16657718120807,,,,,102.050406885759,102.53600938967136,98.83190923317686,"Michael Tonkin",10315,543859
"Reese Olson","DET",103.2,81.12754032258064,101.54649425287356,,,106.49895131086141,105.78673267326734,104.3059090909091,,,98.0095573215891,103.26707357458815,98.82739060481398,"Reese Olson",24968,681857
"Rico Garcia","- - -",11.2,97.18702702702703,,,,,92.50545454545453,91.1415625,,,94.75797661459762,103.23881063305016,98.8162181419567,"Rico Garcia",20023,670329
"Derek Law","CIN",55,91.06861878453037,82.1291379310345,93.53628571428573,,114.4165060240964,111.87160000000002,91.57521739130434,,,97.28796009456212,101.60154108735048,98.76646319523518,"Derek Law",13133,571882
"Germán Márquez","COL",20,80.9947572815534,84.62151515151515,,,99.37920000000001,,86.47,133.23169811320756,,95.36429530201342,99.98657718120805,98.6624832214765,"German Marquez",15038,608566
"Chris Paddack","MIN",5,96.41882352941175,120.18,,,97.81333333333333,91.66000000000001,106.90827586206898,,,99.90025316455696,98.69518987341772,98.54101265822784,"Chris Paddack",20099,663978
"Angel Zerpa","KCR",42.2,83.80042194092826,102.91573170731708,,,109.1136094674556,,84.53985401459853,,,94.42114601354872,102.53985665152982,98.53479919600984,"Angel Zerpa",22717,672582
"Sean Reid-Foley","NYM",7.2,91.80036697247705,,,,83.13153846153847,,101.25310344827587,,,92.09756097560974,103.57414634146342,98.51304878048782,"Sean Reid-Foley",17034,656887
"Nathan Eovaldi","TEX",144,99.8832731648616,,88.74631043256998,102.58875202593194,98.25488888888887,105.75036544850498,,,,99.387592760181,96.85937556561089,98.49791855203618,"Nathan Eovaldi",9132,543135
"Michael Fulmer","CHC",57,97.56393077191353,97.1422222222222,92.36979504391914,,119.94882522176938,,91.06811594202901,,,102.51706417657044,92.94615144312395,98.46870135823434,"Michael Fulmer",13218,605242
"Jake Diekman","- - -",56.2,109.2395679907887,103.110653907496,97.06333333333333,,120.4365259418374,,89.09866780821919,,,107.65589021734627,91.8182520510916,98.435275834394,"Jake Diekman",5003,518617
"Jacob Barnes","STL",13.2,101.17771428571429,,91.53191919191919,,106.82,,84.13499999999999,,,96.36692307692307,101.56548076923075,98.42846153846155,"Jacob Barnes",12323,606930
"Lucas Giolito","- - -",184.1,83.03150971599402,,,,96.45402885682577,91.53387755102041,110.24616407982262,,,94.6383851217298,103.00709162914195,98.33376922644452,"Lucas Giolito",15474,608337
"Thomas Hatch","- - -",28.2,103.43460317460317,95.9286956521739,103.92698795180722,,,,98.92573643410852,,,103.76867321683231,92.68575471194015,98.32431259706809,"Thomas Hatch",19264,641672
"Josh Walker","NYM",10,95.07622377622377,,,,,117.62277777777778,92.805,,,102.55633027522936,94.632752293578,98.23311926605504,"Josh Walker",23617,677020
"Jordan Weems","WSN",54.2,91.31435079726651,,,,114.20005037783375,140.88,,,,102.60165562913906,93.642119205298,98.21843267108171,"Jordan Weems",13190,607179
"Victor González","LAD",33.2,,106.47761125940303,,,115.19041130604288,,88.87032258064515,,,107.97107985813872,91.42042672536793,98.21651241286536,"Victor Gonzalez",16408,624647
"Jon Gray","TEX",157.1,88.25266272189347,,,,112.31324110671936,96.41837837837839,81.62640287769786,,,98.03602699283003,100.73217207929144,98.17843947701394,"Jon Gray",14916,592351
"Dominic Leone","- - -",54,101.56569696969694,102.92727272727274,94.52481725417441,,102.93516981132075,,,,,99.68709268437479,96.98053225571603,97.99218554371079,"Dominic Leone",13763,608678
"Austin Voth","BAL",34.2,101.7878082191781,,97.13540540540541,,121.46358490566038,97.53905759162305,,,,103.1612213740458,95.33175572519085,97.96796946564888,"Austin Voth",15047,608723
"Luke Little","CHC",6.2,99.59725,,,,140.41527272727274,,,,,116.2268148148148,86.32755555555555,97.94014814814814,"Luke Little",28036,681432
"Nick Ramirez","NYY",40.2,78.28375,111.48559701492537,,,110.95384615384616,,95.54054347826089,71.86,,106.58857142857143,94.39440860215053,97.85932411674341,"Nick Ramirez",12575,598286
"Dennis Santana","NYM",10.2,115.28372093023255,90.98318840579711,116.1425,,111.38000000000001,,82.84709677419355,,,102.32318181818182,99.31872727272727,97.85490909090909,"Dennis Santana",17878,642701
"Kyle Hendricks","CHC",137,73.61504629629628,92.22057065217393,,,,89.62794520547943,95.25697808535178,,,89.57665399239545,104.83269011406846,97.77992395437258,"Kyle Hendricks",12049,543294
"Tommy Hunter","NYM",23.2,98.49310344827587,81.88791666666667,93.54278260869565,,,107.955,76.80296296296295,,,90.12504109589042,107.53161643835615,97.76345205479448,"Tommy Hunter",1157,488984
"Carmen Mlodzinski","PIT",36,96.13610221590123,83.53,97.53418271604939,,110.30530790441176,,96.88373132485492,,,99.42434232620809,98.28367862833024,97.74434074499298,"Carmen Mlodzinski",27572,669387
"Dylan Dodd","ATL",34.1,87.19273381294964,,102.83037037037037,,96.91987654320987,,99.47128712871287,,,92.92098939929329,104.74462897526503,97.73886925795051,"Dylan Dodd",29928,689266
"Isaiah Campbell","SEA",28.2,83.75792792792792,64.88,88.72,,113.3493555093555,,,,,99.10697478991594,98.95739495798321,97.72836134453783,"Isaiah Campbell",25551,663462
"Gus Varland","- - -",20.1,94.3830693069307,,,,108.76298342541438,,96.90099999999998,,,101.05469684468447,98.68692801633105,97.69988909185035,"Gus Varland",24737,681402
"Nate Pearson","TOR",42.2,97.91026315789475,,,,107.65636363636366,118.23885714285716,,,,103.18160544217686,90.36985034013607,97.677850340136,"Nate Pearson",20160,663878
"Brandon Williamson","CIN",117,82.1391388888889,,103.13595155709343,,133.06301639344264,105.81235772357724,98.78658307210031,,,98.23638055842814,100.38832471561528,97.67670113753876,"Brandon Williamson",25463,682227
"JP Sears","OAK",172.1,87.87098121085596,72.38,,,115.97837693539775,,82.87059907834102,,,97.27539754816112,103.13897022767075,97.666234676007,"JP Sears",23429,676664
"Dauri Moreta","PIT",58,87.75905511811025,,,,115.73534510433386,,87.42941176470588,,,105.77803667745415,90.97281553398062,97.51216828478962,"Dauri Moreta",21101,664294
"José Soriano","LAA",42,89.398612716763,111.38045454545454,,110.05535353535355,125.46848484848485,,,116.94268115942029,,108.64304675716438,89.18660633484167,97.45224736048267,"Jose Soriano",22100,667755
"Sean Manaea","SFG",117.2,99.2355021346217,108.2386111111111,88.28,,106.6384751714069,,89.5007179323084,,,99.64484716278191,100.24839215499297,97.39004297951459,"Sean Manaea",15873,640455
"Erasmo Ramírez","- - -",60.1,112.62314198193897,97.34397163120568,93.98158653846153,,108.37873527101337,100.79378378378378,79.32416666666667,,,95.98878233521798,104.04953319549472,97.38095522129673,"Erasmo Ramirez",10314,541640
"Jackson Wolf","SDP",5,80.68,,,,109.78,,72.1,,,88.5496,107.27786666666667,97.37306666666666,"Jackson Wolf",29832,680232
"Casey Lawrence","STL",27.1,88.00724637681161,78.86675496688743,77.11,,106.43592592592591,98.26,82.62620689655174,,,88.18868068833652,106.93950286806887,97.33885277246657,"Casey Lawrence",11121,596271
"Sam Long","OAK",45,96.69713541666665,,,103.1390476190476,122.54583333333335,97.84523206751058,100.10533333333335,,,100.64537310429994,99.83931390573186,97.32584708135033,"Sam Long",25379,669674
"Jackson Rutledge","WSN",20,82.5793670886076,105.50530612244899,,,118.50773333333333,108.415,85.55954545454546,,,95.52456647398844,98.43988439306358,97.31115606936417,"Jackson Rutledge",26215,671131
"Kyle Gibson","BAL",192,79.46398034398034,97.99926952141055,81.79797619047618,,110.39339285714286,96.17921874999999,82.65408123791103,,,92.34049817336437,101.13944868814345,97.29911657256727,"Kyle Gibson",10123,502043
"José Urquidy","HOU",63,88.53106888361046,95.832,,,117.83747572815535,97.48984126984128,105.02542372881356,,,99.31665140187962,100.23687854101712,97.29204224077237,"Jose Urquidy",18413,664353
"Erik Swanson","TOR",66.2,85.55775956284153,,,104.57948310139166,95.36793650793649,,,,,96.3741142857143,100.27121904761903,97.28803809523798,"Erik Swanson",16587,657024
"Bennett Sousa","- - -",9,89.98085714285715,90.39999999999999,,,123.91803278688525,,,,,104.7947142857143,92.52442857142857,97.2342857142857,"Bennett Sousa",21345,656986
"Jordan Montgomery","- - -",188.2,83.00696774193548,91.47835880933225,105.21958333333335,,,113.97455950540957,93.82675635276532,,,96.29157150482959,101.06872076310661,97.16682150713505,"Jordan Montgomery",16511,656756
"Luke Weaver","- - -",123.2,80.02425661914461,,83.44387096774193,,102.18763885244469,,92.41044247787612,86.44337078651684,,86.65377862606871,108.52553151342434,97.03869586020696,"Luke Weaver",16918,596133
"Andrew Chafin","- - -",51.1,79.34929729729731,84.50577777777777,,,111.0616436547181,,63.975,,,93.422509938313,97.914806124123,97.03387540993575,"Andrew Chafin",12988,605177
"Austin Cox","KCR",35.2,88.69010676156583,,110.29765765765767,,99.518,104.1509090909091,104.68636363636364,,,97.7890813931248,101.25681052320427,97.02023856305755,"Austin Cox",24604,680735
"Andrew Heaney","TEX",147.1,104.21314741035856,,,,98.25172519083966,140.8,90.99297052154193,,,100.44625075065288,98.03031018159723,96.97479298237144,"Andrew Heaney",15423,571760
"Reiver Sanmartin","CIN",14,92.95268292682927,103.8048275862069,,,108.3564,,99.54369230769233,,,101.24084142394821,94.81786407766985,96.94116504854368,"Reiver Sanmartin",19754,665665
"Zack Greinke","KCR",142.1,80.51660441426147,83.68454022988504,103.56256410256411,,117.45594594594597,93.90679487179487,83.12758807588077,,,92.34333602439156,105.65700892115969,96.93625402904598,"Zack Greinke",1943,425844
"Drew Smith","NYM",56.1,101.75990936555888,120.62,,,110.84584070796463,93.61521739130433,92.32435643564358,,,102.12096385542166,94.78494902687673,96.93614457831325,"Drew Smith",17755,622098
"Anthony Bass","TOR",20,87.81846153846153,103.83829787234042,,111.80818181818182,95.62563535911602,,,,,98.4855900621118,99.81049689440997,96.88993788819877,"Anthony Bass",7982,542914
"Richard Bleier","BOS",30.2,86.9035294117647,110.5383505154639,96.23629213483144,122.49083333333334,111.69063829787233,,,,,104.75973214285715,98.3848214285714,96.88013392857142,"Richard Bleier",7803,542947
"Kodai Senga","NYM",166.1,97.6926937984496,,86.59366762177652,,93.61029304029304,82.46933333333334,,,122.20903323262839,99.97336257309941,93.54198099415204,96.84078947368418,"Kodai Senga",31838,673540
"Amos Willingham","WSN",24.1,90.93176895306857,99.4675,90.48,,108.73113924050631,,80.765,,,97.05621739130439,99.54747826086954,96.82808695652173,"Amos Willingham",26128,686294
"Steven Matz","STL",105,,89.79409743785851,,,88.04060606060607,104.07013975155279,97.67389269406395,,,94.03820748815188,105.75115851994526,96.8049520665786,"Steven Matz",13361,571927
"Danny Young","ATL",8.1,,100.61783783783784,,,99.1255737704918,,,,,99.94355555555558,100.38785185185185,96.77214814814813,"Danny Young",18439,664849
"Adrian Houser","MIL",111.1,77.51097505668933,95.7282057142857,,,88.94753246753248,77.85974683544302,87.39567567567569,,,88.45069283082765,108.59646431989016,96.75415029327,"Adrian Houser",12718,605288
"Jose E. Hernandez","PIT",50.2,81.09832167832168,,,,121.74107883817425,,85.81787234042554,,,104.45714953271032,92.5757943925234,96.7335514018692,"Jose E. Hernandez",22318,669796
"Tyson Miller","- - -",15.1,103.63587786259542,103.09454545454545,,,93.96937500000001,97.25354838709676,77.96,,,100.40007619047618,89.3709853968254,96.66716190476193,"Tyson Miller",19976,668338
"Alex Faedo","DET",64.2,85.321593625498,,,,101.77502538071066,,80.25405797101449,,,90.91829860445783,108.51399467737275,96.62094026998395,"Alex Faedo",19874,656412
"Miles Mikolas","STL",201.1,84.96031249999996,88.72521850899741,,,96.0431443298969,92.02890995260664,86.19953488372093,,,90.01566887000318,108.78529430280135,96.61171545483155,"Miles Mikolas",9803,571945
"Tommy Kahnle","NYY",40.2,87.86456140350874,93.17555555555555,,,97.8625,,96.48551059730251,,,94.89521994134901,95.93560117302053,96.60208211143699,"Tommy Kahnle",11384,592454
"Trevor Kelley","TBR",15.1,,,,,101.36543220779221,,85.50666666666666,,,98.40042712397393,98.75249625220326,96.53912146994573,"Trevor Kelley",18454,665001
"Hobie Harris","WSN",19.1,67.78264462809918,,96.58629629629631,102.95394285714288,,,,,,89.81228571428571,102.30297142857142,96.53668571428571,"Hobie Harris",18615,665048
"José Cisnero","DET",59.1,108.87057851239672,100.3555238095238,107.07917355371902,,107.44102564102566,,105.71134020618555,,,106.30436734693875,90.61420408163261,96.5048979591837,"Jose Cisnero",6399,542585
"Peter Strzelecki","- - -",37,97.39038297872342,89.07015873015874,93.28,,115.93057471264369,,90.28724137931039,,,99.46710886907086,99.57859071755291,96.48551061465935,"Peter Strzelecki",21367,657265
"Chris Murphy","BOS",47.2,87.88786585365855,,,,105.38139097744362,107.13886075949365,90.68754716981131,,,95.2344297719088,98.05188475390156,96.47930372148855,"Chris Murphy",26214,669684
"Garrett Whitlock","BOS",71.2,99.48799999999999,86.4964604559527,,,96.11908045977013,,95.99975260416666,,,91.14769383853275,107.06834517948874,96.46996586773298,"Garrett Whitlock",20191,676477
"Colin Rea","MIL",124.2,101.44356755212796,98.80289036544848,95.98779026217231,81.58642857142857,100.2697554858934,97.01949685534592,,,,97.51513132446374,101.02730234386298,96.4613567707601,"Colin Rea",12317,607067
"Quinn Priester","PIT",50,83.07806060606062,96.83756756756756,,,93.06485148514851,102.98495575221239,83.00288888888889,,,92.5709399902585,102.8616085102435,96.38153445482288,"Quinn Priester",25977,682990
"Ian Hamilton","NYY",58,91.21698630136984,109.31266375545853,,,113.41540489642182,,,,,107.43463751305477,89.5239813642223,96.36681628602955,"Ian Hamilton",19261,641656
"Trevor Stephan","CLE",68.2,86.20100185528757,,,104.8306624605678,104.8093382352941,,,,,95.95637010676157,97.57544483985772,96.3642170818506,"Trevor Stephan",19932,663986
"Seth Martinez","HOU",43,100.15783606557378,96.60641221374046,,,122.30799999999998,,79.32845528455285,,,102.16275590551189,95.80887139107617,96.29448818897639,"Seth Martinez",21045,661527
"Austin Adams","ARI",17.1,98.14625000000001,,,,100.31252525252523,,,,,99.59487012987007,97.23571428571427,96.29363636363635,"Austin Adams",13801,613534
"Tanner Bibee","CLE",142,84.32464351005484,,,,,91.10493023255815,104.45896373056992,,,95.34021616947686,101.60618244703849,96.2930825767401,"Tanner Bibee",30134,676440
"Kyle Harrison","SFG",34.2,100.0426330532213,,,,88.208,92.61102564102563,91.19015384615385,,,96.90085178875638,101.59659284497444,96.25311754684837,"Kyle Harrison",27758,690986
"Daniel Duarte","CIN",31.2,94.88091503267975,104.24368098159508,104.56761061946902,,132.8971153846154,,99.35948717948716,,,106.64652631578949,91.25028070175433,96.24589473684212,"Daniel Duarte",17480,650960
"Josh Taylor","KCR",17.2,91.28619047619048,97.80634146341464,,,96.79166666666667,85.21266666666665,,,,93.8607038123167,100.78551319648089,96.2451612903226,"Josh Taylor",17359,657031
"Luis Guillorme","NYM",1,,,,,,,,,,35.17999999999999,132.36,96.12,"Luis Guillorme",16451,641645
"Logan Gillaspie","BAL",9,85.44642857142856,,,,122.74985507246376,105.48384615384617,108.141875,,,101.6386170212766,97.48819148936165,96.10882978723403,"Logan Gillaspie",22461,670810
"David Peterson","NYM",111,86.06276119402985,97.7826907630522,,,108.05994832041343,90.81757225433527,80.42924731182795,,,92.69107598221501,97.84159131377541,96.08086336017695,"David Peterson",20302,656849
"Jake Irvin","WSN",121,95.40700653594773,96.55386363636363,,,,103.78475609756096,75.00454545454544,,,97.27668384074943,100.35415456674471,96.03970023419204,"Jake Irvin",21504,663623
"Shintaro Fujinami","- - -",79,103.34498740554156,,110.77544632506375,112.86207885304661,124.15462220346139,102.96,,,,107.86011465362799,85.42649312944147,96.02685317418363,"Shintaro Fujinami",31839,660261
