Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Angel Galarraga",,35,107,95,19,13,5,0,1,5,8,6,4,28,1,1,4,0,1,0,0.2,0.0560748,0.261682,0.214286,0.252427,0.284211,0.221036,0.536638,0.0842105,2.64965,0.268657,,0.0737212,4.83962,-7.67703,43.3219,0.0737212,-3.3,-6.865408107638359,-1.3342444896697998,-0.47846,999,,,,,,,58.2,1.662857142,58.2,1.662857142,,,,,,,,,,,,,,,,,,,"Angel Galarraga","sa3011810",687679
"Aaron Hicks",,88,307,269,54,41,6,1,6,32,24,36,5,92,1,1,0,1,4,1,0.200743,0.117264,0.299674,0.391304,0.296417,0.297398,0.263734,0.593815,0.0966543,4.44451,0.27907,,-0.181153,24.436,-11.4762,67.5345,-0.181153,0.1,-11.585374772548676,-3.284038685262203,-0.478734,999,,,,,,,228.7,2.598863636,228.7,2.598863636,,,,,,,,,,,,,,,,,,,"Aaron Hicks","5297",543305
"Viandel Pena","WSN",101,421,380,84,63,15,4,2,44,30,32,6,110,1,1,7,0,11,3,0.221053,0.0760095,0.261283,0.290909,0.282609,0.297368,0.253581,0.579977,0.0763158,6.26345,0.304833,,0.274663,30.0696,-19.1782,60.7075,0.274663,-0.7,-19.50655287504196,0.8468841910362244,-0.479203,999,,,,,,,287,2.841584158,287,2.841584158,,,,,,,,,,,,,,,,,,,"Viandel Pena","sa3005775",678854
"Matt Whatley",,69,246,221,41,31,6,0,4,24,22,18,5,70,3,1,3,0,3,2,0.18552,0.0731707,0.284553,0.257143,0.255144,0.266968,0.227636,0.522112,0.081448,3.476,0.25,,-0.580957,12.4335,-16.3431,43.9321,-0.580957,-1,-16.36271208524704,3.519400119781494,-0.479495,999,,,,,,,126.7,1.836231884,126.7,1.836231884,,,,,,,,,,,,,,,,,,,"Matt Whatley","sa915868",675662
"J.J. D'Orazio","ARI",91,367,338,78,56,17,1,4,33,32,23,16,87,2,3,1,0,0,1,0.230769,0.0626703,0.237057,0.264368,0.281421,0.322485,0.247869,0.603906,0.091716,2.39537,0.296,,-0.918014,24.5255,-18.4055,54.8644,-0.918014,-2.9,-20.72627192735672,3.8423571586608887,-0.481527,999,,,,,,,263.6,2.896703296,263.6,2.896703296,,,,,,,,,,,,,,,,,,,"J.J. D'Orazio","sa3008876",683490
"Stanley Consuegra",,118,488,448,93,56,21,3,13,51,58,31,10,159,7,2,0,1,5,4,0.207589,0.0635246,0.32582,0.194969,0.268443,0.354911,0.264952,0.623353,0.147321,4.69509,0.28777,,-1.28299,39.3213,-17.764,71.5109,-1.28299,-4.8,-17.907926201820374,-3.006937265396118,-0.481685,999,,,,,,,385.3,3.265254237,385.3,3.265254237,,,,,,,,,,,,,,,,,,,"Stanley Consuegra","sa3005628",681679
"Alex Isola","MIN",96,396,356,78,54,15,0,9,36,41,35,7,92,3,2,0,1,2,1,0.219101,0.0883838,0.232323,0.380435,0.292929,0.337079,0.273347,0.630008,0.117978,2.26485,0.268482,,-0.675862,34.5839,-11.7394,76.7442,-0.675862,-2.3,-11.213250160217285,-6.665079355239868,-0.483078,999,,,,,,,323.9,3.373958333,323.9,3.373958333,,,,,,,,,,,,,,,,,,,"Alex Isola","sa1170516",684576
"Johnny Tincher","CLE",64,250,217,36,27,6,0,3,15,20,27,5,74,5,1,0,0,1,1,0.165899,0.108,0.296,0.364865,0.272,0.235023,0.229565,0.507023,0.0691244,1.60046,0.234043,,-0.631197,13.0238,-16.2207,46.515,-0.631197,-1.7,-15.930705308914185,2.8928864002227783,-0.485812,999,,,,,,,125.3,1.9578125,125.3,1.9578125,,,,,,,,,,,,,,,,,,,"Johnny Tincher","sa3023072",814816
"Terence Doston",,59,192,175,40,34,4,0,2,23,16,13,5,43,3,0,1,0,6,2,0.228571,0.0677083,0.223958,0.302326,0.293194,0.285714,0.251445,0.578908,0.0571429,4.82043,0.292308,,0.0348282,13.3834,-9.07634,58.5343,0.0348282,0.5,-9.485501281917095,-1.6164021492004395,-0.486243,999,,,,,,,133.2,2.257627118,133.2,2.257627118,,,,,,,,,,,,,,,,,,,"Terence Doston","sa1170340",688392
"Justin Bench",,66,284,255,53,42,10,0,1,27,27,12,6,73,11,1,5,0,4,1,0.207843,0.0422535,0.257042,0.164384,0.272401,0.258824,0.23327,0.531225,0.0509804,4.26064,0.285714,,-0.0706593,15.642,-17.5798,48.6405,-0.0706593,2.3,-17.512809433043003,3.3435038328170776,-0.486626,999,,,,,,,154,2.333333333,154,2.333333333,,,,,,,,,,,,,,,,,,,"Justin Bench","sa3020494",699478
"Jace Peterson",,102,310,273,58,42,10,2,4,29,28,30,5,81,3,3,1,1,7,1,0.212454,0.0967742,0.26129,0.37037,0.294498,0.307692,0.264288,0.602191,0.0952381,5.60565,0.282723,,0.442524,24.813,-11.4502,65.9155,0.442524,-6.3,-12.192626863718033,-2.882892608642578,-0.490797,999,,,,,,,239.3,2.346078431,239.3,2.346078431,,,,,,,,,,,,,,,,,,,"Jace Peterson","12325",607054
"Willie Calhoun",,95,362,325,78,54,16,1,7,36,34,32,8,54,3,2,0,1,0,2,0.24,0.0883978,0.149171,0.592593,0.312155,0.36,0.289041,0.672155,0.12,2.17935,0.266917,,-1.4493,36.1872,-6.15885,85.3359,-1.4493,0,-7.523236870765686,-9.310699462890625,-0.492271,999,,,,,,,329.1,3.464210526,329.1,3.464210526,,,,,,,,,,,,,,,,,,,"Willie Calhoun","17838",641432
"Michael De La Cruz",,65,249,225,45,35,8,0,2,23,19,20,4,51,1,2,1,0,2,1,0.2,0.0803213,0.204819,0.392157,0.266129,0.262222,0.232545,0.528351,0.0622222,3.04011,0.247126,,-0.415412,13.5689,-15.5587,49.862,-0.415412,-2.3,-15.344301640987396,2.27451491355896,-0.493444,999,,,,,,,133,2.046153846,133,2.046153846,,,,,,,,,,,,,,,,,,,"Michael De La Cruz","sa736830",631222
"Albert Almora Jr.",,105,397,367,89,63,21,1,4,40,34,22,10,71,3,2,3,0,7,4,0.242507,0.0554156,0.178841,0.309859,0.28934,0.337875,0.265911,0.627215,0.0953678,4.13656,0.289116,,-0.835635,32.2952,-14.1451,66.0206,-0.835635,-2.5,-16.96688687801361,-1.0412992238998413,-0.494462,999,,,,,,,312.7,2.978095238,312.7,2.978095238,,,,,,,,,,,,,,,,,,,"Albert Almora Jr.","14109",546991
"Gavin Logan","ARI",67,240,209,34,20,9,2,3,17,21,25,4,90,5,1,0,1,2,1,0.162679,0.104167,0.375,0.277778,0.266667,0.267943,0.238668,0.534609,0.105263,4.61826,0.264957,,-0.368058,14.2611,-13.8136,48.6716,-0.368058,-2.1,-15.09900152683258,2.309171199798584,-0.495484,999,,,,,,,138.1,2.061194029,138.1,2.061194029,,,,,,,,,,,,,,,,,,,"Gavin Logan","sa3020191",678099
"Nathan Hickey","BOS",107,449,390,83,47,23,1,12,52,51,52,7,136,4,3,0,0,2,1,0.212821,0.115813,0.302895,0.382353,0.309577,0.369231,0.294954,0.678808,0.15641,3.3556,0.289796,,-0.762679,47.021,-5.50216,85.4716,-0.762679,0,-8.226643443107605,-11.548354148864746,-0.496492,999,,,,,,,429,4.009345794,429,4.009345794,,,,,,,,,,,,,,,,,,,"Nathan Hickey","sa3017398",687208
"Kyle Hess","MIN",75,260,241,51,32,11,4,4,24,28,13,7,70,5,1,0,1,6,3,0.211618,0.05,0.269231,0.185714,0.265385,0.340249,0.25418,0.605634,0.128631,6.58877,0.279762,,-0.354393,18.6957,-11.7186,63.2618,-0.354393,-3.2,-11.283800482749939,-2.244679629802704,-0.502058,999,,,,,,,193.9,2.585333333,193.9,2.585333333,,,,,,,,,,,,,,,,,,,"Kyle Hess","sa3023651",680740
"Wally Soto",,28,97,86,15,9,4,0,2,7,9,7,2,37,2,0,2,0,1,0,0.174419,0.0721649,0.381443,0.189189,0.252632,0.290698,0.235897,0.543329,0.116279,3.31355,0.276596,,0.0737212,5.54758,-5.79929,50.9871,0.0737212,0,-5.6114465445280075,-2.4948558807373047,-0.503593,999,,,,,,,57.3,2.046428571,57.3,2.046428571,,,,,,,,,,,,,,,,,,,"Wally Soto","sa3016642",695222
"Kevin Padlo",,87,365,325,64,40,14,1,9,38,37,35,7,112,2,3,0,0,6,2,0.196923,0.0958904,0.306849,0.3125,0.276712,0.329231,0.261461,0.605943,0.132308,4.49702,0.2657,,-0.162482,28.385,-14.312,68.1935,-0.162482,3.7,-14.045074567198753,-3.0056145191192627,-0.50563,999,,,,,,,281.1,3.231034482,281.1,3.231034482,,,,,,,,,,,,,,,,,,,"Kevin Padlo","16593",656821
"Austin Nola","COL",63,215,185,39,29,7,0,3,18,17,17,4,48,3,3,7,0,0,0,0.210811,0.0790698,0.223256,0.354167,0.283654,0.297297,0.253034,0.580951,0.0864865,1.28673,0.262774,,-0.355159,15.2615,-9.88875,46.8704,-0.355159,-2,-14.014696329832077,1.9498825073242188,-0.506588,999,,,,,,,141.9,2.252380952,141.9,2.252380952,,,,,,,,,,,,,,,,,,,"Austin Nola","15941",543592
"Matt Coutney","LAA",116,487,441,99,67,18,2,12,51,55,35,9,161,6,3,2,1,1,1,0.22449,0.0718686,0.330595,0.217391,0.28866,0.356009,0.276614,0.644669,0.131519,3.10889,0.321033,,-0.986356,43.812,-13.1563,76.5948,-0.986356,1.8,-14.028444707393646,-7.1469433307647705,-0.510294,999,,,,,,,411.9,3.550862068,411.9,3.550862068,,,,,,,,,,,,,,,,,,,"Matt Coutney","sa3020413",671925
"Ryan Spikes","TBR",117,457,420,89,62,15,3,9,47,47,25,10,151,5,3,4,0,10,4,0.211905,0.0547046,0.330416,0.165563,0.262693,0.32619,0.249745,0.588884,0.114286,5.747,0.304182,,-0.267204,31.2299,-22.229,63.5163,-0.267204,4.2,-19.34464257955551,-0.8374781608581543,-0.510996,999,,,,,,,321.4,2.747008547,321.4,2.747008547,,,,,,,,,,,,,,,,,,,"Ryan Spikes","sa3017792",691797
"Cody Freeman","TEX",118,490,451,100,66,21,2,11,53,56,29,14,102,6,4,0,1,7,1,0.221729,0.0591837,0.208163,0.284314,0.27551,0.350333,0.262437,0.625843,0.128603,5.08069,0.260234,,0.308353,38.4906,-18.8287,68.4115,0.308353,-5.7,-17.402147859334946,-3.8995882272720337,-0.513014,999,,,,,,,400.2,3.391525423,400.2,3.391525423,,,,,,,,,,,,,,,,,,,"Cody Freeman","sa3010153",683227
"Jacob Reimer","NYM",86,347,301,63,48,11,0,4,34,35,34,14,76,10,2,0,0,1,2,0.209302,0.0979827,0.21902,0.447368,0.308357,0.285714,0.256168,0.594072,0.076412,2.07425,0.264574,,-1.22562,25.5069,-15.0845,65.599,-1.22562,-2.3,-15.500172138214111,-1.0250146389007568,-0.513263,999,,,,,,,249.6,2.902325581,249.6,2.902325581,,,,,,,,,,,,,,,,,,,"Jacob Reimer","sa3020416",702544
"E.J. Exposito","ATL",116,473,431,92,61,19,2,10,54,51,34,11,137,4,3,1,0,13,5,0.213457,0.0718816,0.289641,0.248175,0.275424,0.336427,0.260359,0.611851,0.12297,5.56688,0.285714,,-0.119565,36.3642,-18.9664,63.7132,-0.119565,-5.3,-20.644019290804863,-0.08615541458129883,-0.514199,999,,,,,,,369.4,3.184482758,369.4,3.184482758,,,,,,,,,,,,,,,,,,,"E.J. Exposito","sa3019900",802991
"Mitch Haniger","SEA",84,325,292,60,41,10,0,9,35,34,28,8,99,3,2,0,0,0,0,0.205479,0.0861538,0.304615,0.282828,0.28,0.332192,0.262096,0.612192,0.126712,1.57482,0.274194,,-0.505115,25.4402,-12.5777,74.5335,-0.505115,-2.3,-9.97529649734497,-5.88245153427124,-0.518837,999,,,,,,,250.6,2.983333333,250.6,2.983333333,,,,,,,,,,,,,,,,,,,"Mitch Haniger","14274",571745
"Manuel Pena","ARI",129,546,510,126,91,26,4,5,47,51,28,6,133,3,2,3,0,6,7,0.247059,0.0512821,0.24359,0.210526,0.289134,0.343137,0.273334,0.632272,0.0960784,4.07066,0.323529,,-2.55057,47.6784,-16.1917,72.0044,-2.55057,-4.4,-20.829193115234375,-2.393827199935913,-0.520589,999,,,,,,,425.6,3.299224806,425.6,3.299224806,,,,,,,,,,,,,,,,,,,"Manuel Pena","sa3015715",694211
"Gabriel Rodriguez",,89,332,299,61,44,12,1,4,34,31,24,11,102,5,2,2,0,1,1,0.204013,0.0722892,0.307229,0.235294,0.272727,0.29097,0.238861,0.563697,0.0869565,3.31678,0.292308,,-0.694337,19.7795,-19.0572,53.0536,-0.694337,1.2,-18.528202712535858,2.4198707342147827,-0.520617,999,,,,,,,206.8,2.323595505,206.8,2.323595505,,,,,,,,,,,,,,,,,,,"Gabriel Rodriguez","sa3008744",682621
"Brandon Martorano","TEX",73,278,248,46,31,8,1,6,27,29,25,5,98,3,2,0,0,2,1,0.185484,0.0899281,0.352518,0.255102,0.266187,0.298387,0.246152,0.564574,0.112903,3.93575,0.273973,,-0.431197,18.1937,-14.3262,56.9561,-0.431197,-5.3,-14.123049795627594,-0.19271039962768555,-0.521396,999,,,,,,,179.9,2.464383561,179.9,2.464383561,,,,,,,,,,,,,,,,,,,"Brandon Martorano","sa918686",668785
"Nathan Martorella","MIA",125,522,471,108,71,21,1,15,60,57,43,11,104,3,5,0,0,4,1,0.229299,0.0823755,0.199234,0.413462,0.295019,0.373673,0.284719,0.668692,0.144374,3.67113,0.260504,,-0.441603,50.366,-10.6965,78.6803,-0.441603,0.9,-13.749616146087646,-8.68994677066803,-0.522218,999,,,,,,,484.2,3.8736,484.2,3.8736,,,,,,,,,,,,,,,,,,,"Nathan Martorella","sa3019978",687210
"Brandon Drury",,97,370,338,73,48,15,1,9,36,38,24,9,93,5,3,0,0,1,1,0.215976,0.0648649,0.251351,0.258065,0.275676,0.346154,0.263471,0.62183,0.130178,2.89379,0.267782,,-0.741691,29.3724,-13.9095,67.3498,-0.741691,-4.2,-14.564395427703857,-2.840505361557007,-0.523696,999,,,,,,,290.7,2.996907216,290.7,2.996907216,,,,,,,,,,,,,,,,,,,"Brandon Drury","11615",592273
"Rowdy Tellez",,114,403,363,86,57,16,0,13,34,47,35,13,86,2,3,0,3,1,0,0.236915,0.0868486,0.213399,0.406977,0.305211,0.38843,0.291218,0.693641,0.151515,1.60659,0.273408,,-0.439286,40.9918,-6.15032,83.0892,-0.439286,-2.5,-8.58878418803215,-9.903733253479004,-0.523847,999,,,,,,,400.1,3.509649122,400.1,3.509649122,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Pierce Bennett","PHI",92,379,335,75,57,10,4,4,43,35,34,13,64,7,3,0,1,5,3,0.223881,0.0897098,0.168865,0.53125,0.306069,0.313433,0.264681,0.619501,0.0895522,5.28075,0.262963,,-0.885875,30.4558,-13.8789,67.2253,-0.885875,2.2,-15.739736914634705,-1.977689504623413,-0.526339,999,,,,,,,298.5,3.244565217,298.5,3.244565217,,,,,,,,,,,,,,,,,,,"Pierce Bennett","sa3022816",803139
"Kyle Farmer","COL",102,320,291,68,48,13,1,6,32,33,18,8,67,8,3,0,0,2,3,0.233677,0.05625,0.209375,0.268657,0.29375,0.347079,0.272982,0.640829,0.113402,3.20032,0.280543,,-1.33592,27.8526,-9.58034,60.297,-1.33592,-0.4,-16.52860426902771,0.7757789790630341,-0.526356,999,,,,,,,263,2.578431372,263,2.578431372,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Miguel Sanó",,81,309,274,54,32,11,0,11,33,32,31,6,118,3,1,0,0,1,0,0.19708,0.100324,0.381877,0.262712,0.28479,0.357664,0.277057,0.642454,0.160584,2.44637,0.294521,,-0.273545,27.9087,-8.23756,76.9062,-0.273545,-8.1,-8.438623487949371,-6.964638829231262,-0.526983,999,,,,,,,267.6,3.303703703,267.6,3.303703703,,,,,,,,,,,,,,,,,,,"Miguel Sano","12164",593934
"Daniel Mateo","TEX",109,416,394,87,64,11,4,8,43,43,15,10,116,3,3,1,0,15,7,0.220812,0.0360577,0.278846,0.12931,0.253012,0.329949,0.243435,0.582961,0.109137,6.51706,0.289377,,-0.403299,26.3155,-22.3474,55.0452,-0.403299,1.3,-21.80140483379364,2.8285125494003296,-0.527265,999,,,,,,,286,2.623853211,286,2.623853211,,,,,,,,,,,,,,,,,,,"Daniel Mateo","sa3010886",686863
"Adam Hall","MIL",65,260,229,51,41,8,1,1,26,23,19,5,83,10,2,0,0,8,1,0.222707,0.0730769,0.319231,0.228916,0.307692,0.279476,0.26147,0.587168,0.0567686,5.88697,0.340136,,0.681986,20.2214,-10.1929,65.282,0.681986,-0.8,-10.11217850446701,-3.6659613251686096,-0.52877,999,,,,,,,194.3,2.989230769,194.3,2.989230769,,,,,,,,,,,,,,,,,,,"Adam Hall","sa3005077",647228
"Osiris Johnson",,82,311,290,63,45,12,1,5,32,30,15,6,79,2,2,2,0,10,2,0.217241,0.0482315,0.254019,0.189873,0.2589,0.317241,0.24492,0.576141,0.1,5.73065,0.278846,,0.748012,20.0452,-16.335,51.8927,0.748012,0.5,-17.14290142059326,1.6427102088928223,-0.531217,999,,,,,,,214.7,2.618292682,214.7,2.618292682,,,,,,,,,,,,,,,,,,,"Osiris Johnson","sa3008110",677341
"Thomas Sosa","BAL",102,417,383,85,61,16,3,5,54,40,30,5,122,3,1,0,0,14,6,0.221932,0.0719424,0.292566,0.245902,0.282974,0.318538,0.262772,0.601511,0.0966057,6.56787,0.311284,,-0.332464,32.8688,-15.911,71.2542,-0.332464,-0.4,-14.048092633485794,-4.996560961008072,-0.531234,999,,,,,,,312.3,3.061764705,312.3,3.061764705,,,,,,,,,,,,,,,,,,,"Thomas Sosa","sa3018566",800449
"Jancarlos Cintron",,96,386,360,84,66,15,1,2,40,33,17,10,66,4,2,3,0,5,3,0.233333,0.0440415,0.170984,0.257576,0.274151,0.297222,0.242368,0.571374,0.0638889,4.15404,0.278912,,-0.822736,24.0864,-21.0672,51.1624,-0.822736,1.1,-23.36529439687729,5.354849934577942,-0.532527,999,,,,,,,242.5,2.526041666,242.5,2.526041666,,,,,,,,,,,,,,,,,,,"Jancarlos Cintron","sa3004065",676857
"Freddy Zamora","MIL",98,396,354,73,56,13,0,4,41,35,33,10,98,7,2,0,0,7,2,0.206215,0.0833333,0.247475,0.336735,0.285354,0.276836,0.245527,0.56219,0.0706215,4.07449,0.271654,,-0.0887611,25.7171,-20.6062,54.5509,-0.0887611,-1.1,-21.610714703798294,3.265079379081726,-0.532752,999,,,,,,,257.8,2.630612244,257.8,2.630612244,,,,,,,,,,,,,,,,,,,"Freddy Zamora","sa3014500",668965
"Ryan Lasko","ATH",122,557,498,98,70,23,1,4,50,44,49,16,158,8,2,0,0,17,5,0.196787,0.0879713,0.283662,0.310127,0.278276,0.271084,0.238194,0.549361,0.0742972,4.89235,0.278107,,0.498909,32.8856,-32.2712,55.3117,0.498909,2.2,-27.982019305229187,4.2465903759002686,-0.533692,999,,,,,,,350.1,2.869672131,350.1,2.869672131,,,,,,,,,,,,,,,,,,,"Ryan Lasko","sa3022539",805782
"Matt O'Neill","NYM",67,236,207,34,24,6,1,3,23,17,26,6,96,1,1,1,0,0,0,0.164251,0.110169,0.40678,0.270833,0.259574,0.246377,0.222399,0.505951,0.0821256,2.96084,0.284404,,-0.355159,10.9332,-16.6736,42.8697,-0.355159,-0.9,-16.477927416563034,3.4356848001480103,-0.53531,999,,,,,,,115.7,1.726865671,115.7,1.726865671,,,,,,,,,,,,,,,,,,,"Matt O'Neill","sa1170279",690841
"Emaarion Boyd","MIA",109,464,414,97,77,13,5,2,61,41,24,14,90,16,2,8,0,21,11,0.2343,0.0517241,0.193966,0.266667,0.300439,0.304348,0.259418,0.604786,0.0700483,7.35055,0.29321,,-1.06799,35.3208,-18.9571,61.6505,-1.06799,0,-22.346386551856995,1.7048795223236084,-0.535995,999,,,,,,,343.3,3.149541284,343.3,3.149541284,,,,,,,,,,,,,,,,,,,"Emaarion Boyd","sa3020281",702708
"Gary Sánchez","BAL",93,328,289,59,37,11,0,11,31,37,30,8,92,6,3,0,0,0,0,0.204152,0.0914634,0.280488,0.326087,0.289634,0.356401,0.276406,0.646036,0.152249,1.12042,0.253968,,-0.513007,29.4529,-8.91586,80.8446,-0.513007,0,-7.70202761888504,-8.436214447021484,-0.537477,999,,,,,,,284.7,3.061290322,284.7,3.061290322,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Cody Morissette","MIA",109,438,405,83,55,16,2,10,45,45,25,5,117,4,3,1,1,6,2,0.204938,0.0570776,0.267123,0.213675,0.256293,0.328395,0.252094,0.584688,0.123457,4.8601,0.259786,,-0.233514,30.7597,-20.4767,56.721,-0.233514,1.5,-22.90149435400963,3.1093474626541138,-0.537696,999,,,,,,,304.4,2.79266055,304.4,2.79266055,,,,,,,,,,,,,,,,,,,"Cody Morissette","sa3017158",681357
"Deivis Nadal","KCR",79,274,242,45,26,12,3,4,28,26,21,1,113,3,1,7,0,7,2,0.18595,0.0766423,0.412409,0.185841,0.258427,0.309917,0.251463,0.568344,0.123967,7.28846,0.325397,,0.203259,19.1033,-12.9487,56.2063,0.203259,2.2,-13.526649475097656,-0.8202822208404541,-0.538387,999,,,,,,,179.2,2.26835443,179.2,2.26835443,,,,,,,,,,,,,,,,,,,"Deivis Nadal","sa3008879",683504
"Leandro Arias","BAL",102,409,365,80,56,16,2,6,35,40,30,7,79,7,4,3,1,4,5,0.219178,0.0733496,0.193154,0.379747,0.288177,0.323288,0.265202,0.611465,0.10411,3.46786,0.260563,,-1.90378,33.0383,-14.8058,72.9638,-1.90378,-8.8,-14.556250929832458,-4.291622638702393,-0.538453,999,,,,,,,301.8,2.958823529,301.8,2.958823529,,,,,,,,,,,,,,,,,,,"Leandro Arias","sa3018433",703202
"Scott Kapers",,63,233,207,39,25,8,1,5,23,27,13,5,72,8,3,2,0,0,0,0.188406,0.055794,0.309013,0.180556,0.25974,0.309179,0.244207,0.568919,0.120773,2.91147,0.255639,,-0.323589,14.8841,-12.3718,55.5886,-0.323589,-5.1,-12.163713455200195,-0.819429874420166,-0.538693,999,,,,,,,150.3,2.385714285,150.3,2.385714285,,,,,,,,,,,,,,,,,,,"Scott Kapers","sa3007013",663727
"Tommy Pham",,87,345,310,73,50,15,2,6,37,30,30,7,88,2,3,0,0,6,2,0.235484,0.0869565,0.255072,0.340909,0.304348,0.354839,0.283048,0.659187,0.119355,4.96387,0.305936,,-0.201944,32.8237,-7.53377,78.4235,-0.201944,-4.2,-8.719314694404602,-8.002909898757935,-0.539261,999,,,,,,,311.9,3.585057471,311.9,3.585057471,,,,,,,,,,,,,,,,,,,"Tommy Pham","2967",502054
"David Peralta",,88,296,269,60,41,13,1,5,27,28,22,5,69,2,3,0,1,2,1,0.223048,0.0743243,0.233108,0.318841,0.283784,0.334572,0.266156,0.618356,0.111524,3.38634,0.277778,,-0.478552,24.1376,-10.4879,72.4849,-0.478552,-1.6,-10.217780947685242,-4.862786650657654,-0.539468,999,,,,,,,230.4,2.618181818,230.4,2.618181818,,,,,,,,,,,,,,,,,,,"David Peralta","2136",444482
"Warming Bernabel","COL",120,501,477,123,91,22,1,9,53,57,17,13,78,5,2,0,0,6,2,0.257862,0.0339321,0.155689,0.217949,0.289421,0.36478,0.275056,0.654201,0.106918,4.01776,0.290816,,-0.399255,44.4432,-14.1628,61.6931,-0.399255,-0.4,-23.34888195991516,1.4408288896083832,-0.539549,999,,,,,,,437.7,3.6475,437.7,3.6475,,,,,,,,,,,,,,,,,,,"Warming Bernabel","sa3008761",682653
"William Simoneit","CHC",71,274,245,45,30,10,1,4,24,29,18,6,102,7,2,2,0,1,1,0.183673,0.0656934,0.372263,0.176471,0.257353,0.281633,0.23344,0.538986,0.0979592,3.50297,0.29078,,-0.591735,15.1286,-16.9234,49.3333,-0.591735,-2.2,-17.192755937576294,2.833803415298462,-0.540605,999,,,,,,,153.4,2.16056338,153.4,2.16056338,,,,,,,,,,,,,,,,,,,"William Simoneit","sa3014885",686766
"Diego Infante",,98,393,361,91,67,16,1,7,46,37,28,9,125,2,2,0,0,7,3,0.252078,0.0712468,0.318066,0.224,0.307888,0.360111,0.28546,0.667999,0.108033,4.53343,0.363636,,-0.509552,38.1536,-7.81875,79.179,-0.509552,-3.7,-10.294434905052185,-8.032010793685913,-0.541088,999,,,,,,,361.4,3.687755102,361.4,3.687755102,,,,,,,,,,,,,,,,,,,"Diego Infante","sa3003280",672653
"Caden Connor","CHW",118,517,468,108,77,22,2,7,53,50,39,9,108,4,6,0,0,3,1,0.230769,0.0754352,0.208897,0.361111,0.29207,0.331197,0.268841,0.623266,0.100427,3.62545,0.281337,,-0.681065,43.2764,-17.2012,72.3878,-0.681065,4,-17.015221297740936,-5.498089790344238,-0.545187,999,,,,,,,409.7,3.472033898,409.7,3.472033898,,,,,,,,,,,,,,,,,,,"Caden Connor","sa3022755",804645
"Brenny Escanio","NYY",107,395,359,74,58,12,3,1,32,27,30,7,113,1,3,2,0,11,4,0.206128,0.0759494,0.286076,0.265487,0.267176,0.264624,0.232078,0.5318,0.0584958,5.53912,0.294355,,-0.0672042,21.3765,-24.8299,47.0328,-0.0672042,4.1,-24.006420850753784,5.551352024078369,-0.546085,999,,,,,,,219.4,2.050467289,219.4,2.050467289,,,,,,,,,,,,,,,,,,,"Brenny Escanio","sa3015565",691601
"Justice Thompson","CIN",98,368,336,72,49,13,2,8,38,38,29,4,131,3,0,0,0,5,2,0.214286,0.0788044,0.355978,0.221374,0.282609,0.33631,0.270542,0.618918,0.122024,4.73937,0.324873,,-0.417729,31.3078,-11.7401,65.2851,-0.417729,2.2,-15.694248139858246,-1.8564374446868896,-0.54695,999,,,,,,,291.4,2.973469387,291.4,2.973469387,,,,,,,,,,,,,,,,,,,"Justice Thompson","sa3017395",681142
"Elijah Nunez","WSN",42,155,134,24,21,2,0,1,20,8,19,0,38,0,2,0,0,9,2,0.179104,0.122581,0.245161,0.5,0.277419,0.216418,0.233341,0.493837,0.0373134,5.89113,0.237113,,0.67429,8.54584,-9.58576,47.0851,0.67429,-1.9,-9.133500456809998,-1.3304820656776428,-0.547612,999,,,,,,,84.1,2.002380952,84.1,2.002380952,,,,,,,,,,,,,,,,,,,"Elijah Nunez","sa3022674",694399
"Adam Duvall",,86,307,282,54,31,12,1,10,28,35,19,3,108,4,2,0,0,1,0,0.191489,0.0618892,0.351792,0.175926,0.250814,0.347518,0.257827,0.598332,0.156028,3.43225,0.26506,,-0.202514,22.9764,-12.9359,62.0086,-0.202514,2,-14.149654239416122,-1.3840386867523193,-0.548434,999,,,,,,,225.8,2.625581395,225.8,2.625581395,,,,,,,,,,,,,,,,,,,"Adam Duvall","10950",594807
"Julio E. Rodriguez","SEA",66,253,231,43,31,6,0,6,22,25,18,11,79,3,1,0,0,0,0,0.186147,0.0711462,0.312253,0.227848,0.252964,0.290043,0.223727,0.543008,0.103896,1.33604,0.251701,,-0.323589,11.9912,-17.6043,47.5441,-0.323589,-2.9,-15.508794784545898,1.7480010986328125,-0.550151,999,,,,,,,146.6,2.221212121,146.6,2.221212121,,,,,,,,,,,,,,,,,,,"Julio E. Rodriguez","sa917669",667372
