Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Livan Soto","LAA",18,59,1,9,9,1,0.033898305,0.220338983,0.181818181,0.5,0.4,0.413793103,0.581818181,0.4244133994497102,0.281,180.5498116778432,0.4229416032321751,5.770849070284249,-1.1628466844558716,0.6797495908611095,"Livan Soto",22471,670869
"Jesse Winker","SEA",136,547,14,51,53,0,0.153564899,0.188299817,0.125,0.251461988,0.219298245,0.34369287,0.344298245,0.3126926406835898,0.345,109.77923153718498,-3.478343144990504,2.5411427105851008,-13.389917373657227,0.6773855054851186,"Jesse Winker",13590,608385
"Tyler Heineman","- - -",62,174,0,16,9,1,0.045977011,0.097701149,0.050955414,0.242857142,0.216560509,0.276470588,0.267515923,0.2481350144919227,0.273,54.93985701994425,-1.1307165143080056,-10.23187693177663,10.72886960208416,0.676013988967765,"Tyler Heineman",13897,623168
"TJ Friedl","CIN",72,258,8,33,25,7,0.077519379,0.155038759,0.195555555,0.25136612,0.24,0.313953488,0.435555555,0.3233070865620014,0.283,101.79591550379965,0.5958004118874669,1.134134612311998,-3.691491723060608,0.6633878083553952,"TJ Friedl",19522,670770
"Orlando Arcia","ATL",68,234,9,25,30,0,0.089743589,0.217948717,0.172248804,0.278145695,0.244019138,0.316239316,0.416267942,0.32082235609364307,0.329,105.41065318826178,-0.45541660860180855,1.0155808442148238,-2.7811145931482315,0.6598379161148089,"Orlando Arcia",13185,606115
"Corey Dickerson","STL",97,297,6,28,36,0,0.04040404,0.161616161,0.131672598,0.301310043,0.266903914,0.299663299,0.398576512,0.3026062793828346,0.293,95.6318711792006,0.907466322183609,-0.5998286582226415,-3.3714396953582764,0.6558010264541936,"Corey Dickerson",10762,572816
"Keston Hiura","MIL",80,266,14,34,32,5,0.086466165,0.417293233,0.222222222,0.354545454,0.226495726,0.315789473,0.448717948,0.33390794840074123,0.317,115.18403273270768,-0.9792512967251241,3.7133659646531836,-6.650411009788513,0.652418111270604,"Keston Hiura",20003,669374
"Kris Bryant","COL",42,181,5,28,14,0,0.093922651,0.14917127,0.16875,0.338461538,0.30625,0.375690607,0.475,0.36977917054740106,0.344,126.90147698243051,-0.12235706904903054,5.534836846637765,-5.650405406951904,0.6416412322861091,"Kris Bryant",15429,592178
"Charles Leblanc","MIA",48,169,4,18,11,4,0.071005917,0.313609467,0.141025641,0.373737373,0.262820512,0.319526627,0.403846153,0.3180585080349939,0.285,102.0829977100697,0.398122388869524,0.8071210280005288,-0.6037095263600349,0.6317887459611586,"Charles Leblanc",19813,641779
"Eric Hosmer","- - -",104,419,8,38,44,0,0.088305489,0.15274463,0.113157895,0.304207119,0.268421052,0.334128878,0.381578947,0.31302633967952453,0.311,104.09573375889399,-2.5867374818772078,-0.5550004559075945,-7.9163525104522705,0.6094129713648843,"Eric Hosmer",3516,543333
"Alex Call","- - -",47,131,5,18,13,3,0.114503816,0.229007633,0.175438596,0.278481012,0.236842105,0.335877862,0.412280701,0.33150136106796846,0.281,114.59512113729556,-0.12932249763980508,2.101731016417499,-0.8062000572681427,0.604540771105114,"Alex Call",19296,669743
"Eli White","TEX",47,117,3,16,10,12,0.094017094,0.35042735,0.104761904,0.29032258,0.2,0.273504273,0.304761904,0.2603141436210045,0.255,66.47766508184243,1.8411002471111715,-2.5724438048777394,4.601917028427124,0.6016187238599529,"Eli White",19346,642201
"Brandon Lowe","TBR",65,266,8,31,25,1,0.101503759,0.229323308,0.161702128,0.263473053,0.221276595,0.308270676,0.382978723,0.3061406533969076,0.32,102.8385053176613,-0.017342419363558292,0.8323049008337973,-3.5199212431907654,0.601137893488024,"Brandon Lowe",18882,664040
"Mike Brosseau","MIL",70,160,6,15,23,2,0.0875,0.3,0.163120568,0.344827586,0.255319148,0.34375,0.418439716,0.3379946444183588,0.3,117.97841038839803,0.4955254402011633,3.8376115716523063,-3.6394605934619904,0.598728235559304,"Mike Brosseau",19683,670712
"Austin Wynns","SFG",66,177,3,14,21,0,0.056497175,0.214689265,0.098765432,0.319672131,0.259259259,0.3125,0.358024691,0.2976002676243132,0.267,92.71112216729543,-0.9221454202197492,-2.4210718017900135,1.9884120933711529,0.5938997373470796,"Austin Wynns",15271,642851
"Roberto Pérez","PIT",21,69,2,8,8,0,0.130434782,0.36231884,0.133333333,0.363636363,0.233333333,0.333333333,0.366666666,0.3145530517550482,0.308,99.72152571625796,-0.07261896971613169,-0.09494340861507278,3.3685800284147263,0.592949277874709,"Roberto Perez",2900,547379
"Brian Serven","COL",62,205,6,19,16,0,0.063414634,0.214634146,0.128342246,0.231884057,0.203208556,0.261083743,0.331550802,0.2627454491084432,0.254,53.71457041902726,-0.9027818543836474,-11.926916926165315,10.444671034812927,0.584833548390872,"Brian Serven",19422,661531
"Carson Kelly","ARI",104,354,7,40,35,2,0.081920903,0.200564971,0.123028392,0.24691358,0.211356466,0.282485875,0.334384858,0.2745388581254388,0.288,73.31865610581097,-1.0587698020972311,-12.032577067545374,5.3637387454509735,0.5784510959169245,"Carson Kelly",13620,608348
"Oswald Peraza","NYY",18,57,1,8,2,2,0.105263157,0.157894736,0.12244898,0.358974358,0.306122448,0.403508771,0.428571428,0.3710821155916181,0.343,144.6539706401862,0.36121935909613967,3.2254123745343635,0.4330331161618233,0.5734080075569374,"Oswald Peraza",22823,672724
"Mark Mathias","- - -",30,91,6,13,20,3,0.098901098,0.329670329,0.259259259,0.304347826,0.24691358,0.318681318,0.506172839,0.3531592769937201,0.298,132.08120943365856,0.22999002621509135,3.4566259991380783,-0.970842881128192,0.5681403356103495,"Mark Mathias",18032,664029
"Nick Maton","PHI",35,85,5,13,17,0,0.117647058,0.34117647,0.263888888,0.325,0.25,0.34117647,0.513888888,0.36388779177385217,0.306,135.4647273130801,0.07752276444807649,3.5798918955311714,-1.0986619889736176,0.567541765162704,"Nick Maton",21635,665155
"Andrew McCutchen","MIL",134,580,17,66,69,8,0.098275862,0.213793103,0.147572816,0.277777777,0.236893203,0.315517241,0.384466019,0.3090147267969161,0.325,98.16268787906489,-2.599347645416856,-3.837452138181969,-10.720368474721909,0.56645302975731,"Andrew McCutchen",9847,457705
"Odúbel Herrera","PHI",62,197,5,23,21,6,0.055837563,0.213197969,0.140540541,0.280575539,0.237837837,0.279187817,0.378378378,0.28691623295624247,0.272,82.83355456219505,0.809842262417078,-3.119256717609329,1.737063467502594,0.5664425566752758,"Odubel Herrera",11476,546318
"Ryan McKenna","BAL",105,172,2,23,11,2,0.063953488,0.319767441,0.102564102,0.35,0.237179487,0.294117647,0.339743589,0.2791888057832887,0.267,82.39383764576564,1.0580976628698409,-2.349595574850266,2.301214814186096,0.5660945856921408,"Ryan McKenna",19928,663630
"Bryan De La Cruz","MIA",115,355,13,38,43,4,0.053521126,0.253521126,0.179331307,0.304347826,0.252279635,0.29378531,0.431610942,0.3132335028405917,0.355,98.78378322342735,0.7445959630422294,0.24296341371869967,-7.111259937286377,0.5611207295498823,"Bryan De La Cruz",19600,650559
"Luis González","SFG",98,350,4,31,36,10,0.085714285,0.214285714,0.106109325,0.316455696,0.254019292,0.322857142,0.360128617,0.3016787022779186,0.268,95.49985091469861,1.3105785218067467,-0.5193802776944776,-6.234149217605591,0.5551107531485784,"Luis Gonzalez",20332,670768
"Jonathan Davis","MIL",37,91,0,9,4,7,0.153846153,0.285714285,0.013157895,0.34,0.22368421,0.344444444,0.236842105,0.27828339205847846,0.284,77.14939137929402,1.0288792541250587,-1.387057328633936,3.4761636555194855,0.5480423317554165,"Jonathan Davis",15104,641505
"Jesús Sánchez","MIA",98,343,13,38,36,1,0.075801749,0.268221574,0.188498403,0.258373205,0.214057507,0.279883381,0.40255591,0.29787515985722446,0.295,88.28214320025539,-0.12712022569030523,-4.796816909159343,-1.8384328782558441,0.5422455565385764,"Jesus Sanchez",19913,660821
"Albert Almora Jr.","CIN",64,235,5,26,29,3,0.072340425,0.19574468,0.125581396,0.26060606,0.223255813,0.282051282,0.348837209,0.27900941784565264,0.27,71.50630866088564,0.13945350889116526,-7.6402481656597345,4.68528413772583,0.5385640819441997,"Albert Almora Jr.",14109,546991
"AJ Pollock","CHW",138,527,14,61,56,3,0.060721062,0.185958254,0.143149284,0.278215223,0.245398773,0.292220113,0.388548057,0.2973666204673289,0.317,92.1105208593312,-2.3688913653604686,-7.047603126235569,-4.529595673084259,0.5344879936177869,"AJ Pollock",9256,572041
"Conner Capel","- - -",22,59,3,7,11,1,0.084745762,0.169491525,0.211538462,0.31707317,0.307692307,0.355932203,0.519230769,0.3706317715725656,0.336,147.25632387977575,-0.08575062779709697,3.0181735901550613,0.14996033906936646,0.5341021626155465,"Conner Capel",19983,668843
"Jason Vosler","SFG",36,111,4,14,12,1,0.09009009,0.261261261,0.204081633,0.333333333,0.265306122,0.342342342,0.469387755,0.3486826517365196,0.312,127.63994294260645,-0.007275762967765331,3.557288812873431,-2.312234491109848,0.5316603288071055,"Jason Vosler",16686,613564
"Nick Allen","OAK",100,326,4,31,19,3,0.058282208,0.196319018,0.08361204,0.25,0.207357859,0.25625,0.290969899,0.244583878479898,0.238,59.30126254041671,0.6723727588541806,-14.257835998422411,9.00525426864624,0.5310727361882108,"Nick Allen",22277,669397
"Donovan Solano","CIN",80,304,4,22,24,0,0.0625,0.200657894,0.100719425,0.348837209,0.284172661,0.338815789,0.384892086,0.3188689457307948,0.315,98.76122892127258,-2.139577022753656,-2.5771102167542703,-2.82580029964447,0.5307679417412225,"Donovan Solano",8623,456781
"Tom Murphy","SEA",14,42,1,9,1,0,0.19047619,0.309523809,0.151515151,0.47368421,0.303030303,0.43902439,0.454545454,0.3973625055173548,0.42,169.55437876756943,-0.25180428521707654,3.0355091113694432,0.6162640079855919,0.522895712808075,"Tom Murphy",13499,608596
"Ramón Laureano","OAK",94,383,13,49,34,11,0.065274151,0.271540469,0.164739885,0.262008733,0.210982658,0.287206266,0.375722543,0.294061333641371,0.307,94.23130728146347,0.5698942909948528,-1.9163484212480801,-5.280272722244263,0.5162402039348255,"Ramon Laureano",17128,657656
"David Bote","CHC",41,127,4,15,12,1,0.047244094,0.354330708,0.172413793,0.382352941,0.258620689,0.314960629,0.431034482,0.3252161506592758,0.287,112.17620540552934,0.0879043061286211,1.8845483938249759,-1.3568320986814797,0.5141347551801315,"David Bote",14593,623520
"Stuart Fairchild","- - -",46,110,5,14,6,0,0.072727272,0.309090909,0.216494845,0.327586206,0.24742268,0.336363636,0.463917525,0.3499289333820343,0.317,121.92656554184784,-1.3596259080804884,1.3273167446002248,-0.2520507303997874,0.5093474404178606,"Stuart Fairchild",20321,656413
"Darick Hall","PHI",42,142,9,19,16,0,0.035211267,0.309859154,0.272058823,0.301204819,0.25,0.28169014,0.522058823,0.3425825015759804,0.312,120.89671769839904,0.09902338217943907,3.5465909452851485,-3.7811904326081276,0.48827466136788955,"Darick Hall",19717,669742
"César Hernández","WSN",147,617,1,64,34,10,0.072933549,0.184764991,0.069642857,0.308724832,0.248214285,0.311074918,0.317857142,0.28260891377343417,0.29,80.84742935469315,-0.7798431375995278,-14.509465842166428,-2.1311588287353516,0.4814108961038183,"Cesar Hernandez",10556,514917
"Randal Grichuk","COL",141,538,19,60,73,4,0.044609665,0.236059479,0.166007905,0.309392265,0.25889328,0.299256505,0.424901185,0.31467113264431296,0.281,89.2200176564932,-0.014105682261288166,-6.752349027177389,-7.193137884140015,0.47904102681967037,"Randal Grichuk",10243,545341
"Royce Lewis","MIN",12,41,2,5,5,0,0.024390243,0.121951219,0.25,0.303030303,0.3,0.31707317,0.55,0.37028682231903076,0.319,144.77061197014368,0.0689511182717979,2.1345416333189218,1.0947315096855164,0.4752139705069374,"Royce Lewis",20437,668904
"Stone Garrett","ARI",27,84,4,13,10,3,0.035714285,0.321428571,0.263157895,0.369565217,0.276315789,0.308641975,0.539473684,0.3595175765178822,0.268,131.42491868598708,0.08316948870196939,3.1500708939480733,-1.514734510332346,0.4751140022080051,"Stone Garrett",19273,656448
"Tyler Naquin","- - -",105,334,11,47,46,4,0.056886227,0.278443113,0.193548387,0.291262135,0.229032258,0.282282282,0.422580645,0.3034967364141228,0.317,92.27364306345848,1.6242448659613729,-1.3740034619426118,-5.622617125511169,0.47179476219907235,"Tyler Naquin",13359,571980
"Kerry Carpenter","DET",31,113,6,16,10,0,0.053097345,0.28318584,0.233009709,0.303030303,0.252427184,0.309734513,0.485436893,0.3418594825584277,0.294,125.21320985584028,-0.070775480940938,3.1353013469511994,-2.2541338354349136,0.46776767492226695,"Kerry Carpenter",25961,681481
"Curt Casali","- - -",57,176,5,20,17,0,0.136363636,0.284090909,0.128378379,0.263157894,0.202702702,0.318181818,0.331081081,0.29509694671089,0.289,92.57204275594503,-0.4458167743869126,-1.9121347546228629,0.35710352659225464,0.4578808871468062,"Curt Casali",12510,592200
"Drew Waters","KCR",32,109,5,14,18,0,0.110091743,0.366972477,0.239583333,0.352941176,0.239583333,0.324074074,0.479166666,0.3473842243353526,0.296,123.48848969897594,0.2964278715662658,3.177465521911141,-2.274376392364502,0.4567862397509961,"Drew Waters",20505,671221
"James Outman","LAD",4,16,1,6,3,0,0.125,0.4375,0.384615385,1,0.461538461,0.5625,0.846153846,0.5840130336582661,0.319,288.2825484652542,0.32254526298493147,3.82261273516857,-0.12270820885896683,0.446268829774642,"James Outman",24770,681546
"Jordan Luplow","ARI",83,234,11,26,28,5,0.106837606,0.256410256,0.185365853,0.185185185,0.175609756,0.273504273,0.360975609,0.28097386395982404,0.288,77.71874763215015,0.21415045065805316,-5.843466686913681,2.028054714202881,0.444608157628433,"Jordan Luplow",16424,656669
"Kyle Isbel","KCR",106,278,5,32,28,9,0.057553956,0.269784172,0.12890625,0.275280898,0.2109375,0.263537906,0.33984375,0.2653265694418539,0.266,65.55750785237541,-0.15498958993703127,-10.929727306179075,6.32279372215271,0.4394659393173035,"Kyle Isbel",21614,664728
"Victor Robles","WSN",132,407,6,42,33,15,0.041769041,0.255528255,0.087431694,0.292307692,0.224043715,0.272727272,0.311475409,0.2601173584810411,0.244,65.46828217079593,2.2672100635245442,-14.061766231128747,4.22234582901001,0.4369885363373397,"Victor Robles",18363,645302
"Meibrys Viloria","TEX",26,75,2,10,5,0,0.146666666,0.386666666,0.111111111,0.242424242,0.158730158,0.28,0.269841269,0.25558158715566,0.243,63.13657956047681,0.386543401516974,-2.724630135393923,4.433531284332275,0.42848700581670784,"Meibrys Viloria",17109,650619
"Alan Trejo","COL",35,125,4,15,17,1,0.04,0.248,0.152542373,0.337349397,0.27118644,0.312,0.423728813,0.3214858474731445,0.291,93.87974442978282,-0.6145633175037801,-1.5034081188981472,1.251780092716217,0.4250823969718042,"Alan Trejo",20056,676701
"Raimel Tapia","TOR",128,433,7,47,52,8,0.036951501,0.187066974,0.114355231,0.314814814,0.265206812,0.292056074,0.379562043,0.2929478724983251,0.286,90.83893491151933,1.965072154533118,-2.4986916706539217,-7.1628289222717285,0.42347379285364434,"Raimel Tapia",14350,606132
"Enrique Hernández","BOS",93,402,6,48,45,0,0.084577114,0.176616915,0.11634349,0.256944444,0.221606648,0.291044776,0.337950138,0.27979584520135947,0.297,74.45365842656446,1.1149582820944488,-10.44142962043965,1.7516945898532867,0.4225635213200406,"Enrique Hernandez",10472,571771
"Luke Voit","- - -",135,568,22,55,69,1,0.096830985,0.315140845,0.176,0.298360655,0.226,0.308098591,0.402,0.3113860574138648,0.322,102.55368185179418,-4.879629894159734,-3.194390930643123,-12.330776259303093,0.421540924458635,"Luke Voit",14811,572228
"Jake Marisnick","PIT",31,82,2,9,6,2,0.048780487,0.292682926,0.155844156,0.31372549,0.233766233,0.271604938,0.389610389,0.282720060646534,0.27,77.95494491750328,0.10917397448793054,-1.9910780235552359,3.1513185501098633,0.41800662625466894,"Jake Marisnick",11339,545350
"Triston Casas","BOS",27,95,5,11,12,1,0.2,0.242105263,0.210526315,0.208333333,0.197368421,0.357894736,0.407894736,0.3438134381645604,0.325,119.64873523722386,-0.12717230804264545,1.973341540327369,-1.0339456796646118,0.414107375788416,"Triston Casas",22514,671213
"Will Brennan","CLE",11,45,1,6,8,2,0.044444444,0.088888888,0.142857143,0.378378378,0.357142857,0.4,0.5,0.38522694463079626,0.324,155.8819607046243,0.547510958276689,3.3772832679864897,-0.935439944267273,0.4058198285515752,"Will Brennan",25660,686823
"Taylor Trammell","SEA",43,117,4,15,10,2,0.111111111,0.282051282,0.205882353,0.242424242,0.196078431,0.284482758,0.401960784,0.2998441879091592,0.292,100.70849358594216,0.30409384705126286,0.3973739738604958,-0.4009401798248291,0.388156977531828,"Taylor Trammell",19960,666211
"Jorge Alfaro","SDP",82,274,7,25,40,1,0.040145985,0.357664233,0.13671875,0.363636363,0.24609375,0.284671532,0.3828125,0.2910345135814082,0.295,89.94182711645968,-0.6972237559966743,-3.8991846596988484,-1.874207615852356,0.3835081224970103,"Jorge Alfaro",12180,595751
"Jorge Soler","MIA",72,306,13,32,34,0,0.101307189,0.294117647,0.192592593,0.25595238,0.207407407,0.295081967,0.4,0.3048477006193839,0.322,93.04978728857863,-1.25310815917328,-3.724069147092014,-3.184191584587097,0.37993568259766175,"Jorge Soler",14221,624585
"Matt Reynolds","- - -",93,272,3,31,23,5,0.095588235,0.286764705,0.086065574,0.347560975,0.245901639,0.319852941,0.331967213,0.2930764992009191,,81.12501718495415,0.17772058071568608,-5.787161118448779,0.017921279184520245,0.37672007441195676,"Matt Reynolds",13788,608703
"Jake Meyers","HOU",52,160,1,13,15,2,0.04375,0.3375,0.086666667,0.34375,0.226666666,0.26875,0.313333333,0.25750905126333234,0.251,66.01583240116355,0.08293782267719507,-6.035829838594468,4.483546733856201,0.3683409329467039,"Jake Meyers",20308,676694
"Joey Bart","SFG",97,291,11,34,25,2,0.089347079,0.384879725,0.149425288,0.326086956,0.214559386,0.295532646,0.363984674,0.2942242384776217,0.296,90.4026802445772,-1.6946109957061708,-4.939421351287674,-1.5988848209381104,0.3645992749353314,"Joey Bart",21524,663698
"Gilberto Celestino","MIN",122,347,2,30,24,4,0.09221902,0.221902017,0.064308681,0.310344827,0.237942122,0.313043478,0.302250803,0.279740571975708,0.27,80.846859923796,-1.9446138157509267,-9.423497912648603,1.8360304534435272,0.3556546341593776,"Gilberto Celestino",20233,665482
"Jake Burger","CHW",51,183,8,20,26,0,0.054644808,0.306010928,0.208333333,0.323809523,0.25,0.302197802,0.458333333,0.32653258880857605,0.318,112.70108227262328,-0.03627741150557995,2.579249314685227,-4.982248842716217,0.3553967730956225,"Jake Burger",22275,669394
"Jake Cave","MIN",54,177,5,17,20,2,0.062146892,0.276836158,0.170731707,0.267857142,0.213414634,0.259887005,0.384146341,0.278234846847879,0.285,79.78384959088504,1.512361108791083,-2.514244272746738,0.2541069984436035,0.3504721021650225,"Jake Cave",14477,595909
"Nick Ahmed","ARI",17,54,3,7,7,0,0.037037037,0.277777777,0.211538462,0.264705882,0.23076923,0.259259259,0.442307692,0.30191485087076825,0.227,92.03765602655538,-0.25131314573809505,-0.750865558465565,2.229055404663086,0.3502536053869894,"Nick Ahmed",12147,605113
"P.J. Higgins","CHC",74,229,6,23,30,0,0.096069868,0.253275109,0.154228856,0.289855072,0.228855721,0.309734513,0.383084577,0.30641686494371534,0.264,99.32173721899518,-0.07533118687570095,-0.2557907220706631,-4.29494109749794,0.34934215094035165,"P.J. Higgins",18433,664731
"Marwin Gonzalez","NYY",86,207,6,20,18,3,0.06763285,0.260869565,0.135869565,0.222222222,0.184782608,0.25490196,0.320652173,0.25660039747462554,0.282,63.83228078552546,0.34071728913113475,-8.084067410988473,4.804592490196228,0.3430687964656747,"Marwin Gonzalez",5497,503556
"Rougned Odor","BAL",135,472,13,49,53,6,0.06779661,0.230932203,0.150234742,0.243506493,0.206572769,0.275423728,0.356807511,0.2783553861002507,0.277,81.80546084421877,0.7905074497684836,-8.873347477657875,-2.8868194818496704,0.3326340287959171,"Rougned Odor",12282,596059
"David Hensley","HOU",16,34,1,7,5,0,0.147058823,0.176470588,0.24137931,0.409090909,0.344827586,0.44117647,0.586206896,0.43950355052948,0.349,194.50012855673975,-0.02891612658277154,3.5866695691661254,-1.6213351488113403,0.31925953198455376,"David Hensley",25111,682073
"Connor Joe","COL",111,467,7,56,28,6,0.117773019,0.207708779,0.121287129,0.295681063,0.237623762,0.338329764,0.358910891,0.3137293833226157,0.311,88.57607368550352,1.0831131781451404,-5.115273128621389,-7.998159408569336,0.30995033291035345,"Connor Joe",16572,656582
"Nick Madrigal","CHC",59,228,0,19,7,3,0.061403508,0.118421052,0.033492823,0.285714285,0.248803827,0.305309734,0.28229665,0.267286190680698,0.283,72.56518832441435,0.3535081287845969,-6.91396100979641,2.0223003029823303,0.30993383827514875,"Nick Madrigal",20521,663611
"Sam Huff","TEX",44,132,4,9,10,1,0.083333333,0.318181818,0.132231405,0.333333333,0.239669421,0.303030303,0.371900826,0.2960474836917324,0.294,91.7046530775687,0.3154527838341892,-0.9167319616305027,-0.3309856653213501,0.3073373230901575,"Sam Huff",22209,669087
"Luis Barrera","OAK",32,85,1,3,7,3,0.070588235,0.2,0.103896104,0.283333333,0.233766233,0.294117647,0.337662337,0.28045026624903957,0.257,84.62217941836047,0.9701835899613798,-0.5007093330409838,0.632099986076355,0.29606195419661063,"Luis Barrera",19615,642456
"Dalton Guthrie","PHI",14,28,1,3,5,1,0.214285714,0.25,0.142857143,0.461538461,0.333333333,0.5,0.476190476,0.4367065280675888,0.363,185.25630680360717,0.1294351895339787,2.9029527044593877,-1.0538827776908875,0.29528216071140434,"Dalton Guthrie",21293,656495
"Yu Chang","- - -",69,190,4,19,15,0,0.084210526,0.310526315,0.107142857,0.289719626,0.208333333,0.289473684,0.31547619,0.27291522277028935,0.29,76.72769725392463,-0.11481845518574119,-5.340619868116158,1.9780977191403508,0.29216652186937647,"Yu Chang",14773,644374
"Christian Arroyo","BOS",87,300,6,32,36,5,0.043333333,0.163333333,0.128571429,0.325991189,0.285714285,0.322147651,0.414285714,0.3186935788473567,0.33,101.91464186125802,-1.4404534962959588,-0.7940910024866521,-5.979091823101044,0.28507483655125115,"Christian Arroyo",16434,624414
"Francisco Mejía","TBR",93,299,6,32,31,0,0.023411371,0.217391304,0.138408305,0.292237442,0.242214532,0.264214046,0.380622837,0.27949120368447194,0.262,84.02455323096429,-0.7174722165800631,-6.0926340451278955,-0.7419503927230835,0.2753071092344388,"Francisco Mejia",16403,642336
"Ji Hwan Bae","PIT",10,37,0,5,6,3,0.054054054,0.162162162,0.090909091,0.407407407,0.333333333,0.405405405,0.424242424,0.3695446188385422,0.28,137.32334529056936,0.9912481810897589,2.595707287619147,-1.287185624241829,0.27103473349580715,"Ji Hwan Bae",23818,678225
"Geraldo Perdomo","ARI",148,500,5,58,40,9,0.1,0.206,0.067285383,0.243076923,0.194895591,0.284836065,0.262180974,0.25293795947657255,0.269,58.54851703331576,2.245786708779633,-21.834211077140925,7.098737359046936,0.25883854805926504,"Geraldo Perdomo",22799,672695
"Edward Olivares","KCR",53,174,4,24,15,2,0.057471264,0.206896551,0.124223603,0.344262295,0.285714285,0.333333333,0.409937888,0.32619893345339546,0.339,108.53211904604318,-0.5292645776644349,1.14133934899565,-4.19060480594635,0.2576541688886229,"Edward Olivares",19698,658668
"Tucker Barnhart","DET",94,308,1,16,16,0,0.081168831,0.24025974,0.046263345,0.296116504,0.220640569,0.286644951,0.266903914,0.25310089359065996,0.244,62.55150921505077,-1.2461643009446561,-14.225497438810836,6.93009614944458,0.25681004774150984,"Tucker Barnhart",10200,571466
"Yadier Molina","STL",80,270,5,19,24,2,0.018518518,0.148148148,0.087786259,0.233944954,0.213740458,0.233333333,0.301526717,0.23459834610974348,0.254,49.12979509408132,-2.684264278970659,-18.642086298118308,11.712787389755249,0.2476940522732578,"Yadier Molina",7007,425877
"Roman Quinn","- - -",44,87,0,15,7,4,0.08045977,0.413793103,0.088607595,0.395348837,0.215189873,0.287356321,0.303797468,0.2659165797562435,0.244,72.43540781912542,0.4918475542217493,-2.3250359323651772,1.802380457520485,0.2456805745519835,"Roman Quinn",13546,596451
"Michael Massey","KCR",52,194,4,16,17,3,0.046391752,0.237113402,0.132947977,0.304,0.242774566,0.307291666,0.375722543,0.3018273947139581,0.332,91.32632428965502,0.2276893467642367,-1.6658409308963886,-2.1581007838249207,0.24273160586916956,"Michael Massey",27684,686681
"Bubba Thompson","TEX",55,181,1,18,9,18,0.038674033,0.309392265,0.047058823,0.38938053,0.264705882,0.301675977,0.311764705,0.27436425299617834,0.203,76.39674736870941,3.212460123002529,-1.5950230500600338,-1.8201916106045246,0.24247630272968532,"Bubba Thompson",22261,669352
"Nomar Mazara","SDP",55,171,2,16,18,0,0.058479532,0.233918128,0.088050314,0.341880341,0.264150943,0.315789473,0.352201257,0.29735035017917033,0.294,94.26043378299286,-1.236411014571786,-2.3767173754514563,-1.282142162322998,0.23348837194821254,"Nomar Mazara",14553,608577
"Jonathan India","CIN",103,431,10,48,41,3,0.071925754,0.218097447,0.129533678,0.304964539,0.248704663,0.327146171,0.378238341,0.31384530261505483,0.301,95.32619093159354,-2.323053203523159,-4.66347752654166,-7.944978654384613,0.23293831553250968,"Jonathan India",21523,663697
"Monte Harrison","LAA",9,14,1,5,3,1,0.142857142,0.571428571,0.272727273,0.5,0.181818181,0.357142857,0.454545454,0.36096806611333576,0.282,135.75873815117058,0.32577786035835743,0.8891269073066507,0.7962397933006287,0.22344831290057568,"Monte Harrison",17216,656509
"Johan Camargo","PHI",52,166,3,8,15,0,0.078313253,0.222891566,0.078947368,0.294642857,0.236842105,0.296969696,0.315789473,0.27557352167187316,0.267,75.07770024091714,-0.8620400079526007,-5.668690776089578,2.069925606250763,0.2217379650459329,"Johan Camargo",14950,622666
"Elehuris Montero","COL",53,185,6,21,20,0,0.043243243,0.324324324,0.198863636,0.318181818,0.232954545,0.27027027,0.431818181,0.3025882923925245,0.26,80.9580821782197,0.18773422949016094,-3.905143594976896,-0.40609967708587646,0.21555872399631226,"Elehuris Montero",20543,660707
"Joe Dunand","MIA",3,11,1,2,1,0,0,0.272727272,0.4,0.333333333,0.3,0.363636363,0.7,0.44886745647950604,0.205,191.52679316779734,-0.015488007571548223,1.1542464873148206,0.49062979966402054,0.21243824140083226,"Joe Dunand",19727,656388
"Luis García Jr.","WSN",93,377,7,29,45,3,0.029177718,0.222811671,0.133333333,0.336996336,0.275,0.295212765,0.408333333,0.3027901841799418,0.305,94.64686313794432,-1.4864052319899201,-3.831152632530065,-7.1712706089019775,0.20651688592197803,"Luis Garcia Jr.",20391,671277
"Ezequiel Duran","TEX",58,220,5,25,25,4,0.054545454,0.245454545,0.129807692,0.295302013,0.235576923,0.277272727,0.365384615,0.2818551003932953,0.256,81.68512838741212,-0.6370639442466199,-5.171193263409714,0.14134347438812256,0.202455958430398,"Ezequiel Duran",23733,677649
"Dérmis Garcia","OAK",39,125,5,13,20,0,0.064,0.44,0.181034483,0.339285714,0.206896551,0.264,0.387931034,0.2851927533149719,0.244,87.9702757352835,-0.2634947346523404,-1.9556220224660827,-0.08979296684265137,0.20033653176895022,"Dermis Garcia",20926,660650
"Mauricio Dubón","- - -",104,265,5,31,24,2,0.049056603,0.113207547,0.098765432,0.220657276,0.213991769,0.251908396,0.312757201,0.24799051607838113,0.272,59.07930460754074,0.08996672369539738,-12.161208782612206,5.546824157238007,0.19979138836264404,"Mauricio Dubon",16530,643289
"Mitch Garver","TEX",54,215,10,23,24,1,0.106976744,0.246511627,0.196808511,0.228346456,0.207446808,0.297674418,0.404255319,0.3082632918690526,0.319,100.32875722337167,-0.6324793477542698,-0.5529401682048851,-4.3823243379592896,0.195783162467343,"Mitch Garver",15161,641598
