Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Matt Lloyd","STL",105,420,377,83,56,18,0,9,43,46,33,8,106,5,5,0,1,6,2,0.220159,0.0785714,0.252381,0.311321,0.288095,0.339523,0.26998,0.627618,0.119363,3.57128,0.277154,,-0.288761,35.5417,-13.5891,72.8491,-0.288761,0,-13.925006866455078,-10.802469253540039,-1.10931,999,,,,,,,344.4,3.28,344.4,3.28,,,,,,,,,,,,,,,,,,,"Matt Lloyd","sa1169978",651016
"Miguel Villarroel","STL",112,448,424,98,76,18,2,2,47,39,14,13,110,4,2,4,1,17,3,0.231132,0.03125,0.245536,0.127273,0.261261,0.29717,0.233037,0.558431,0.0660377,6.42883,0.305732,,1.54569,24.5905,-27.8157,47.9843,1.54569,-4.3,-26.320241689682007,0.6382713317871094,-1.11159,999,,,,,,,285.1,2.545535714,285.1,2.545535714,,,,,,,,,,,,,,,,,,,"Miguel Villarroel","sa3015631",692446
"Jose Hernandez",,50,179,157,22,14,5,1,2,14,16,14,2,73,6,1,1,0,3,2,0.140127,0.0782123,0.407821,0.191781,0.235955,0.22293,0.209637,0.458885,0.0828025,5.33756,0.240964,,-0.46257,6.45391,-14.4852,34.28,-0.46257,-5.5,-14.529911160469055,-2.2114932537078857,-1.11339,999,,,,,,,65.3,1.306,65.3,1.306,,,,,,,,,,,,,,,,,,,"Jose Hernandez","sa3008943",684872
"Estiven Machado",,74,252,228,42,32,8,1,1,19,18,19,8,63,4,1,0,0,1,3,0.184211,0.0753968,0.25,0.301587,0.257937,0.241228,0.214553,0.499165,0.0570175,3.2502,0.248485,,-1.38596,10.0832,-19.3953,36.06,-1.38596,-2.2,-19.822490334510803,0.577777624130249,-1.11996,999,,,,,,,108,1.459459459,108,1.459459459,,,,,,,,,,,,,,,,,,,"Estiven Machado","sa3014715",692497
"Chandler Redmond","STL",104,414,374,76,52,13,1,10,39,42,35,7,155,3,2,0,1,2,1,0.203209,0.0845411,0.374396,0.225806,0.275362,0.323529,0.259703,0.598892,0.120321,3.18173,0.312796,,-0.660077,31.6096,-16.8193,65.9321,-0.660077,0.5,-17.525866866111755,-7.105820178985596,-1.12005,999,,,,,,,304,2.923076923,304,2.923076923,,,,,,,,,,,,,,,,,,,"Chandler Redmond","sa1170749",687470
"Yeison Morrobel","TEX",117,480,444,93,67,18,0,8,39,47,29,3,121,5,2,0,1,5,4,0.209459,0.0604167,0.252083,0.239669,0.264583,0.304054,0.250671,0.568637,0.0945946,2.70233,0.268139,,-1.39348,33.1594,-22.9901,60.1349,-1.39348,1.7,-23.288208842277527,-3.5910050868988037,-1.12347,999,,,,,,,304.5,2.602564102,304.5,2.602564102,,,,,,,,,,,,,,,,,,,"Yeison Morrobel","sa3015720",694218
"Will Frizzell",,72,282,251,52,39,9,0,4,25,25,26,6,97,4,1,0,0,1,0,0.207171,0.0921986,0.343972,0.268041,0.29078,0.290837,0.255574,0.581617,0.0836653,2.40049,0.317881,,-0.297223,20.5942,-12.3936,62.0495,-0.297223,0,-13.094808101654053,-7.253086566925049,-1.13162,999,,,,,,,195.8,2.719444444,195.8,2.719444444,,,,,,,,,,,,,,,,,,,"Will Frizzell","sa3017555",676155
"Carlos Arroyo","ATL",67,230,209,38,28,7,0,3,20,24,13,7,77,7,1,0,0,4,3,0.181818,0.0565217,0.334783,0.168831,0.252174,0.258373,0.218807,0.510547,0.076555,3.72345,0.269231,,-0.738609,9.99037,-16.9146,35.7458,-0.738609,-1.1,-18.41080015897751,-0.2549089193344116,-1.13672,999,,,,,,,111.5,1.664179104,111.5,1.664179104,,,,,,,,,,,,,,,,,,,"Carlos Arroyo","sa3005576",678863
"Noah Campbell",,89,341,298,61,43,12,3,3,34,30,37,3,121,4,1,1,0,3,2,0.204698,0.108504,0.354839,0.305785,0.3,0.295302,0.267646,0.595302,0.090604,4.92753,0.331429,,-0.849299,28.216,-11.6735,69.4385,-0.849299,-5.3,-13.311363756656647,-9.058818578720093,-1.13756,999,,,,,,,246.8,2.773033707,246.8,2.773033707,,,,,,,,,,,,,,,,,,,"Noah Campbell","sa3014878",668929
"Johnfrank Salazar","STL",90,355,324,73,55,14,0,4,33,33,20,12,59,5,3,3,1,1,1,0.225309,0.056338,0.166197,0.338983,0.278409,0.305556,0.245202,0.583965,0.0802469,2.25389,0.261364,,-0.741691,22.9617,-18.5655,56.1723,-0.741691,3,-19.347041606903076,-3.5218987464904785,-1.14092,999,,,,,,,237.1,2.634444444,237.1,2.634444444,,,,,,,,,,,,,,,,,,,"Johnfrank Salazar","sa3015643",692564
"Eddie Park","CHW",98,417,379,84,75,7,1,1,37,26,36,12,71,1,1,0,0,8,3,0.221636,0.0863309,0.170264,0.507042,0.290168,0.253298,0.236564,0.543466,0.0316623,4.06842,0.269481,,-0.404261,24.0725,-24.7073,49.6831,-0.404261,-2.1,-24.41221508383751,-0.5678129196166992,-1.14423,999,,,,,,,244.6,2.495918367,244.6,2.495918367,,,,,,,,,,,,,,,,,,,"Eddie Park","sa3022502",695023
"Cole Tucker",,86,332,293,62,45,11,2,4,34,25,33,5,95,1,2,3,0,5,3,0.211604,0.0993976,0.286145,0.347368,0.291793,0.303754,0.261944,0.595548,0.0921502,4.63382,0.295918,,-0.799058,25.9478,-12.8889,66.2758,-0.799058,0,-13.610125064849854,-8.539094924926758,-1.14451,999,,,,,,,238.2,2.769767441,238.2,2.769767441,,,,,,,,,,,,,,,,,,,"Cole Tucker","17326",657061
"Chase Luttrell",,80,275,251,49,32,11,1,5,26,25,14,5,88,2,2,6,1,2,2,0.195219,0.0509091,0.32,0.159091,0.241636,0.306773,0.232932,0.548409,0.111554,4.03213,0.275,,-0.749387,15.0715,-17.0975,43.8241,-0.749387,2,-19.22267645597458,-1.0313050746917725,-1.14599,999,,,,,,,154.2,1.9275,154.2,1.9275,,,,,,,,,,,,,,,,,,,"Chase Luttrell","sa3019864",702292
"Jackson Feltner","ARI",85,337,303,60,40,12,1,7,26,34,28,6,123,4,2,0,0,1,1,0.19802,0.0830861,0.364985,0.227642,0.272997,0.313531,0.254685,0.586528,0.115512,2.46682,0.302857,,-0.725906,24.3694,-15.0522,59.452,-0.725906,0.9,-17.06621539592743,-5.291211247444153,-1.15,999,,,,,,,234.4,2.757647058,234.4,2.757647058,,,,,,,,,,,,,,,,,,,"Jackson Feltner","sa3022568",801822
"Fabian Pertuz",,98,382,357,69,50,12,1,6,35,34,18,8,131,5,2,0,1,5,2,0.193277,0.0471204,0.342932,0.137405,0.240838,0.282913,0.223312,0.523751,0.0896359,4.52424,0.283784,,-0.32302,17.9778,-26.7078,42.5165,-0.32302,-1.5,-26.581404954195023,2.7107582092285156,-1.15151,999,,,,,,,199.2,2.032653061,199.2,2.032653061,,,,,,,,,,,,,,,,,,,"Fabian Pertuz","sa3005500",678285
"Isaiah Greene","CLE",84,331,291,54,36,10,5,3,28,25,37,5,111,2,1,0,0,9,3,0.185567,0.111782,0.335347,0.333333,0.280967,0.285223,0.251156,0.56619,0.0996564,6.4573,0.286517,,0.0325112,22.9956,-15.7242,61.7025,0.0325112,-4.1,-14.47201681137085,-7.748589038848877,-1.15532,999,,,,,,,222.8,2.652380952,222.8,2.652380952,,,,,,,,,,,,,,,,,,,"Isaiah Greene","sa3014460",693309
"Martín Maldonado","SDP",78,261,234,38,25,6,0,7,19,23,18,6,95,3,1,5,0,0,0,0.162393,0.0689655,0.363985,0.189474,0.230469,0.277778,0.217387,0.508247,0.115385,1.04847,0.233083,,-0.315697,11.0387,-19.4926,39.66,-0.315697,-5.6,-19.148145854473114,-0.8050265312194824,-1.16307,999,,,,,,,125,1.602564102,125,1.602564102,,,,,,,,,,,,,,,,,,,"Martin Maldonado","6887",455117
"Aaron Sabato","MIN",95,398,351,63,37,16,0,10,36,42,40,10,149,5,2,0,1,3,1,0.179487,0.100503,0.374372,0.268456,0.271357,0.310541,0.2512,0.581898,0.131054,2.82293,0.273196,,-0.373261,27.6641,-18.8932,61.1655,-0.373261,0.8,-18.058311760425568,-6.511875331401825,-1.16731,999,,,,,,,280.1,2.948421052,280.1,2.948421052,,,,,,,,,,,,,,,,,,,"Aaron Sabato","sa3014494",693306
"Sonny DiChiara","LAA",95,402,356,71,47,14,0,10,36,44,36,8,158,7,2,1,1,1,0,0.199438,0.0895522,0.393035,0.227848,0.284289,0.323034,0.264213,0.607323,0.123596,2.08726,0.321053,,-0.447179,32.1527,-14.8724,67.8717,-0.447179,-2.1,-15.225330144166946,-9.485361576080322,-1.16805,999,,,,,,,307.1,3.232631578,307.1,3.232631578,,,,,,,,,,,,,,,,,,,"Sonny DiChiara","sa3019866",800685
"Alex McGarry",,100,394,368,82,53,17,2,10,37,43,22,7,131,2,2,0,0,7,2,0.222826,0.0558376,0.332487,0.167939,0.269036,0.361413,0.267466,0.630449,0.138587,4.95599,0.31441,,0.0375176,32.5446,-13.5448,63.2153,0.0375176,0.1,-17.293517976999283,-7.138389013707638,-1.16821,999,,,,,,,325.6,3.256,325.6,3.256,,,,,,,,,,,,,,,,,,,"Alex McGarry","sa3015015",685127
"Dylan Rock",,66,253,230,41,29,9,0,3,23,23,17,3,89,6,0,0,0,2,1,0.178261,0.0671937,0.351779,0.191011,0.252964,0.256522,0.22791,0.509486,0.0782609,3.30272,0.275362,,-0.391735,12.843,-16.7525,45.4551,-0.391735,-0.8,-16.181676894426346,-3.5888007283210754,-1.17082,999,,,,,,,123.9,1.877272727,123.9,1.877272727,,,,,,,,,,,,,,,,,,,"Dylan Rock","sa3020085",676423
"Jake Snider","SDP",106,422,361,72,54,12,2,4,52,39,43,5,107,11,3,4,0,12,2,0.199446,0.101896,0.253554,0.401869,0.301435,0.277008,0.261872,0.578444,0.0775623,6.41272,0.268775,,0.777068,32.9571,-16.4076,69.6011,0.777068,0,-14.563164174556732,-10.853909492492676,-1.17365,999,,,,,,,305.2,2.879245283,305.2,2.879245283,,,,,,,,,,,,,,,,,,,"Jake Snider","sa3011559",686744
"Ryan Higgins",,93,333,299,57,39,11,2,5,29,34,18,6,121,9,2,5,0,4,3,0.190635,0.0540541,0.363363,0.14876,0.256098,0.29097,0.237158,0.547067,0.100334,4.87163,0.297143,,-0.888565,19.3826,-19.5711,53.2365,-0.888565,-5,-18.70646047592163,-3.776455044746399,-1.17553,999,,,,,,,190.7,2.050537634,190.7,2.050537634,,,,,,,,,,,,,,,,,,,"Ryan Higgins","sa3017220",696287
"Kemp Alderman","MIA",85,354,331,72,46,15,2,9,33,37,20,10,97,1,2,0,0,2,2,0.217523,0.0564972,0.274011,0.206186,0.262712,0.356495,0.257597,0.619207,0.138973,3.63003,0.277533,,-0.859881,26.4284,-14.9818,60.4247,-0.859881,-1.7,-17.61275142431259,-5.602116346359253,-1.18008,999,,,,,,,272.9,3.210588235,272.9,3.210588235,,,,,,,,,,,,,,,,,,,"Kemp Alderman","sa3022562",694580
"Jared McKenzie","WSN",100,408,379,83,59,16,2,6,38,40,16,6,129,7,3,3,0,7,4,0.218997,0.0392157,0.316176,0.124031,0.261728,0.319261,0.249379,0.58099,0.100264,5.01131,0.311741,,-0.81985,27.7613,-19.9657,57.8795,-0.81985,0.8,-21.370012998580933,-3.69735449552536,-1.18569,999,,,,,,,271.1,2.711,271.1,2.711,,,,,,,,,,,,,,,,,,,"Jared McKenzie","sa3020273",686982
"Jose Cordova","COL",89,315,287,67,49,14,2,2,28,29,19,9,76,4,1,4,0,5,6,0.233449,0.0603175,0.24127,0.25,0.289389,0.317073,0.257673,0.606462,0.0836237,4.23616,0.309524,,-1.92726,23.5361,-13.312,49.993,-1.92726,4.5,-20.763877511024475,-1.2870368957519531,-1.194,999,,,,,,,220.7,2.47977528,220.7,2.47977528,,,,,,,,,,,,,,,,,,,"Jose Cordova","sa3006548",682276
"Zach Zubia","MIA",91,347,302,60,41,10,0,9,33,36,40,7,119,3,2,0,1,1,0,0.198675,0.115274,0.342939,0.336134,0.29683,0.321192,0.270715,0.618022,0.122517,2.12899,0.289773,,-0.407717,29.5695,-11.0219,69.2541,-0.407717,-3.6,-13.165589094161987,-9.974926471710205,-1.19648,999,,,,,,,278.5,3.06043956,278.5,3.06043956,,,,,,,,,,,,,,,,,,,"Zach Zubia","sa3016861",687036
"Logan Wyatt",,91,358,323,66,48,12,0,6,35,31,31,7,92,2,2,0,1,3,0,0.204334,0.0865922,0.256983,0.336957,0.276536,0.297214,0.249723,0.57375,0.0928793,3.39993,0.264317,,0.0159608,24.4582,-17.4199,59.7141,0.0159608,0.2,-17.230419099330902,-6.377013489603996,-1.20687,999,,,,,,,242.5,2.664835164,242.5,2.664835164,,,,,,,,,,,,,,,,,,,"Logan Wyatt","sa3011259",668824
"Jeremy Celedonio",,65,259,229,39,25,5,1,8,23,30,23,3,132,6,1,0,0,3,2,0.170306,0.0888031,0.509652,0.174242,0.262548,0.305677,0.251584,0.568225,0.135371,4.44091,0.344444,,-0.612526,18.0827,-12.2146,57.8071,-0.612526,0,-13.680269658565521,-6.66152286529541,-1.21009,999,,,,,,,171.9,2.644615384,171.9,2.644615384,,,,,,,,,,,,,,,,,,,"Jeremy Celedonio","sa3008936",684494
"Hunter Fitz-Gerald","SEA",78,317,294,61,43,13,1,4,25,29,20,12,103,2,1,0,0,1,1,0.207483,0.0630915,0.324921,0.194175,0.26183,0.29932,0.232666,0.561149,0.0918367,2.73409,0.303191,,-0.623305,17.3053,-19.7767,53.8322,-0.623305,0.9,-17.369041860103607,-4.923780083656311,-1.21098,999,,,,,,,193.7,2.483333333,193.7,2.483333333,,,,,,,,,,,,,,,,,,,"Hunter Fitz-Gerald","sa3022482",686638
"Connor Scott","KCR",88,348,325,67,42,17,3,5,37,33,19,3,101,2,2,0,0,3,3,0.206154,0.0545977,0.29023,0.188119,0.252874,0.323077,0.248816,0.575951,0.116923,5.07009,0.280543,,-1.08856,23.5212,-17.1871,56.765,-1.08856,-0.4,-19.08041822910309,-4.235978752374649,-1.21121,999,,,,,,,223.9,2.544318181,223.9,2.544318181,,,,,,,,,,,,,,,,,,,"Connor Scott","sa3008080",669002
"Luis Encarnacion","HOU",102,402,383,86,61,13,0,12,37,46,15,13,96,2,2,0,0,3,2,0.224543,0.0373134,0.238806,0.15625,0.256219,0.35248,0.250658,0.608699,0.127937,2.63181,0.267148,,-0.72302,27.7671,-19.2581,61.6541,-0.72302,0.5,-18.36106652021408,-6.885361671447754,-1.22338,999,,,,,,,300.2,2.943137254,300.2,2.943137254,,,,,,,,,,,,,,,,,,,"Luis Encarnacion","sa3015548",691476
"Ethan Murray","MIL",98,386,346,66,47,14,2,3,33,30,31,12,116,4,2,3,0,5,2,0.190751,0.0803109,0.300518,0.267241,0.263708,0.268786,0.227239,0.532494,0.0780347,4.70175,0.275109,,-0.362482,19.3859,-25.7676,42.2417,-0.362482,0.9,-27.0226748585701,2.3182833194732666,-1.22386,999,,,,,,,212.7,2.170408163,212.7,2.170408163,,,,,,,,,,,,,,,,,,,"Ethan Murray","sa3017051",696140
"Jean Perez","COL",74,241,221,52,42,6,2,2,31,20,6,6,73,3,1,10,0,4,1,0.235294,0.0248963,0.302905,0.0821918,0.264069,0.307692,0.239992,0.571762,0.0723982,6.73423,0.340136,,0.0398346,14.5774,-13.6143,38.0924,0.0398346,-3,-17.80129089206457,-2.1144914627075195,-1.228,999,,,,,,,149.6,2.021621621,149.6,2.021621621,,,,,,,,,,,,,,,,,,,"Jean Perez","sa3011632",691685
"Nic Kent","COL",107,400,362,84,66,15,0,3,36,35,20,5,89,6,3,9,0,6,2,0.232044,0.05,0.2225,0.224719,0.28133,0.298343,0.253411,0.579672,0.0662983,3.66425,0.296703,,-0.296654,28.515,-18.2762,47.1243,-0.296654,-4.1,-25.588310033082962,0.309171199798584,-1.23507,999,,,,,,,263.9,2.46635514,263.9,2.46635514,,,,,,,,,,,,,,,,,,,"Nic Kent","sa3017160",684715
"Gabriel Moncada","SEA",76,293,261,47,30,12,0,5,25,23,28,8,97,3,1,0,1,1,1,0.180077,0.0955631,0.331058,0.28866,0.266212,0.283525,0.23753,0.549736,0.103448,2.0986,0.2625,,-0.623305,17.1421,-17.1325,57.2533,-0.623305,-1.4,-14.954294621944427,-6.782863020896912,-1.23622,999,,,,,,,176.1,2.317105263,176.1,2.317105263,,,,,,,,,,,,,,,,,,,"Gabriel Moncada","sa3008789",682732
"Joe Stewart",,87,352,326,68,53,10,2,3,31,29,19,5,112,5,1,1,0,16,3,0.208589,0.0539773,0.318182,0.169643,0.262108,0.279141,0.236568,0.541249,0.0705521,6.38603,0.306604,,1.41673,20.3215,-20.8548,48.4256,1.41673,-0.5,-19.355482816696167,-4.380070447921753,-1.23948,999,,,,,,,217.4,2.498850574,217.4,2.498850574,,,,,,,,,,,,,,,,,,,"Joe Stewart","sa3019852",680396
"Cristhian Rodriguez",,78,273,248,46,35,8,2,1,25,18,20,5,105,2,1,2,0,4,1,0.185484,0.0732601,0.384615,0.190476,0.250923,0.245968,0.217678,0.49689,0.0604839,5.78686,0.314685,,-0.0154124,11.6099,-20.3251,33.5564,-0.0154124,-0.4,-21.706278830766678,0.6030864417552948,-1.24057,999,,,,,,,124.4,1.594871794,124.4,1.594871794,,,,,,,,,,,,,,,,,,,"Cristhian Rodriguez","sa3008785",682725
"Coby Morales","NYY",121,471,425,86,71,10,1,4,51,40,39,7,171,6,1,0,0,18,6,0.202353,0.0828025,0.363057,0.22807,0.278132,0.258824,0.239887,0.536955,0.0564706,5.67148,0.326693,,0.309688,28.4497,-26.6469,52.5258,0.309688,6.2,-25.27521425485611,-2.452998161315918,-1.24214,999,,,,,,,281.3,2.324793388,281.3,2.324793388,,,,,,,,,,,,,,,,,,,"Coby Morales","sa3022829",815089
"John Rhodes","LAD",106,440,404,81,54,17,2,8,37,48,29,10,119,6,1,0,0,4,1,0.200495,0.0659091,0.270455,0.243697,0.263636,0.311881,0.246347,0.575518,0.111386,4.08774,0.26259,,-0.228508,28.865,-22.6053,57.1735,-0.228508,0.9,-22.76188635826111,-3.950088143348694,-1.24548,999,,,,,,,295.3,2.785849056,295.3,2.785849056,,,,,,,,,,,,,,,,,,,"John Rhodes","sa3017162",687981
"Bryce Willits","CHW",104,426,386,83,64,12,2,5,38,35,32,4,108,2,4,2,0,3,2,0.215026,0.0751174,0.253521,0.296296,0.275943,0.295337,0.25154,0.57128,0.0803109,3.63778,0.281588,,-0.9519,29.727,-20.1056,60.2177,-0.9519,1.9,-20.343095779418945,-5.926278710365295,-1.2464,999,,,,,,,274.1,2.635576923,274.1,2.635576923,,,,,,,,,,,,,,,,,,,"Bryce Willits","sa3020352",801600
"Alex Iadisernia",,107,449,407,83,56,18,3,6,45,43,30,7,117,7,3,2,0,11,6,0.203931,0.0668151,0.260579,0.25641,0.268456,0.307125,0.249806,0.575582,0.103194,5.71888,0.268293,,-0.908787,30.7053,-21.8178,59.2708,-0.908787,0.7,-22.776988983154297,-4.249294579029083,-1.24699,999,,,,,,,298.6,2.790654205,298.6,2.790654205,,,,,,,,,,,,,,,,,,,"Alex Iadisernia","sa3019867",805280
"Jack Payton","SFG",65,281,249,51,37,10,1,3,28,28,22,6,69,9,1,0,0,1,0,0.204819,0.0782918,0.245552,0.318841,0.291815,0.289157,0.256052,0.580972,0.0843373,3.63278,0.269663,,-0.28933,20.6292,-12.2417,63.9742,-0.28933,-3.9,-12.39479798078537,-9.06240463256836,-1.24962,999,,,,,,,194.4,2.99076923,194.4,2.99076923,,,,,,,,,,,,,,,,,,,"Jack Payton","sa3022675",694552
"Dalvy Rosario","MIA",109,397,368,81,61,13,2,5,47,34,18,5,121,3,3,5,0,11,4,0.220109,0.0453401,0.304786,0.14876,0.260204,0.307065,0.244546,0.567269,0.0869565,6.28094,0.310204,,-0.0277421,25.4686,-20.9717,51.6408,-0.0277421,-3.8,-22.985593535006046,-2.3412991762161255,-1.25032,999,,,,,,,254.4,2.333944954,254.4,2.333944954,,,,,,,,,,,,,,,,,,,"Dalvy Rosario","sa3005712",672537
"Joe Gray Jr.",,106,437,398,80,53,16,3,8,39,41,28,11,142,7,3,1,0,9,3,0.201005,0.0640732,0.324943,0.197183,0.263761,0.316583,0.246412,0.580344,0.115578,5.45793,0.286853,,-0.0227357,28.6909,-22.4285,52.6531,-0.0227357,-4.7,-23.697132237255573,-3.0943267345428467,-1.26245,999,,,,,,,302.4,2.852830188,302.4,2.852830188,,,,,,,,,,,,,,,,,,,"Joe Gray Jr.","sa3008005",669336
"Kekai Rios",,55,193,178,33,24,7,0,2,14,16,12,5,62,2,1,0,0,1,0,0.185393,0.0621762,0.321244,0.193548,0.243523,0.258427,0.214392,0.50195,0.0730337,2.73595,0.269565,,-0.0604499,7.6974,-14.8794,35.9464,-0.0604499,-8,-14.205560065805912,-4.454291582107544,-1.26268,999,,,,,,,89.8,1.632727272,89.8,1.632727272,,,,,,,,,,,,,,,,,,,"Kekai Rios","sa3007282",663519
"Kyle Garlick",,110,447,403,79,52,15,1,11,45,46,36,7,156,5,3,0,1,1,1,0.19603,0.0805369,0.348993,0.230769,0.268456,0.320099,0.255425,0.588556,0.124069,2.94854,0.284519,,-0.883755,32.5902,-19.699,59.9504,-0.883755,0.1,-22.291305541992188,-4.827248476445675,-1.2634,999,,,,,,,314.1,2.855454545,314.1,2.855454545,,,,,,,,,,,,,,,,,,,"Kyle Garlick","18063",664247
"Keoni Cavaco","HOU",74,282,265,49,32,9,2,6,26,28,13,5,135,2,1,1,0,1,1,0.184906,0.0460993,0.478723,0.0962963,0.227758,0.301887,0.224405,0.529645,0.116981,4.63795,0.344,,-0.536488,13.5195,-19.4683,43.1866,-0.536488,2.4,-18.86829435825348,-2.780776023864746,-1.26499,999,,,,,,,147.4,1.991891891,147.4,1.991891891,,,,,,,,,,,,,,,,,,,"Keoni Cavaco","sa3010706",686577
"Misael Urbina","MIN",105,417,373,72,46,19,2,5,41,36,38,11,127,3,2,1,0,6,4,0.193029,0.0911271,0.304556,0.299213,0.271635,0.294906,0.243428,0.566541,0.101877,4.71959,0.27572,,-1.01985,26.3763,-22.4036,55.6985,-1.01985,0.6,-22.157665252685547,-3.9965609312057495,-1.26549,999,,,,,,,266.9,2.541904761,266.9,2.541904761,,,,,,,,,,,,,,,,,,,"Misael Urbina","sa3008743",682618
"William Sullivan","STL",51,177,161,29,22,4,1,2,14,18,12,3,65,4,0,0,0,1,1,0.180124,0.0677966,0.367232,0.184615,0.254237,0.254658,0.225215,0.508896,0.0745342,3.98285,0.287234,,-0.481241,8.60118,-12.1039,42.7198,-0.481241,-2.3,-12.605040520429611,-5.551763534545898,-1.26645,999,,,,,,,84.6,1.658823529,84.6,1.658823529,,,,,,,,,,,,,,,,,,,"William Sullivan","sa3022425",688963
"Tyler Hardman","NYY",98,404,367,69,43,11,1,14,44,46,29,11,169,3,5,0,0,6,2,0.188011,0.0717822,0.418317,0.171598,0.25,0.337875,0.245704,0.587875,0.149864,4.70179,0.291005,,-0.115128,26.2944,-20.9648,56.6179,-0.115128,1.8,-20.168960839509964,-5.62210488319397,-1.27274,999,,,,,,,290.4,2.963265306,290.4,2.963265306,,,,,,,,,,,,,,,,,,,"Tyler Hardman","sa3016955",676205
"Donta' Williams","WSN",87,330,289,53,38,12,1,2,33,24,34,5,94,5,2,0,0,10,6,0.183391,0.10303,0.284848,0.361702,0.278788,0.252595,0.239487,0.531383,0.0692042,5.02251,0.261538,,-0.998293,19.8266,-18.7761,51.2214,-0.998293,-4.3,-20.247119784355164,-3.0874781608581543,-1.27499,999,,,,,,,186.3,2.14137931,186.3,2.14137931,,,,,,,,,,,,,,,,,,,"Donta' Williams","sa3017152",676024
"Sam Mongelli","LAD",96,383,347,70,52,12,1,5,47,34,24,9,127,2,3,7,0,13,2,0.201729,0.0626632,0.331593,0.188976,0.255319,0.285303,0.230293,0.540622,0.0835735,6.49167,0.298165,,1.24541,20.1769,-24.6257,46.3681,1.24541,-3.2,-23.317696452140808,-1.7927396297454834,-1.27612,999,,,,,,,229.6,2.391666666,229.6,2.391666666,,,,,,,,,,,,,,,,,,,"Sam Mongelli","sa3022511",815044
"Jay Beshears","MIA",117,485,442,93,65,23,1,4,48,40,32,9,120,8,3,0,1,3,3,0.210407,0.0659794,0.247423,0.266667,0.274227,0.294118,0.246982,0.568344,0.0837104,3.36263,0.277259,,-1.37269,32.0649,-24.6695,53.2803,-1.37269,-5.4,-28.468589425086975,-0.05388021469116211,-1.2777,999,,,,,,,306.1,2.616239316,306.1,2.616239316,,,,,,,,,,,,,,,,,,,"Jay Beshears","sa3022485",810891
"Nick Vogt",,105,429,396,80,56,16,2,6,48,40,24,10,158,5,1,3,0,14,3,0.20202,0.0559441,0.368298,0.151899,0.255869,0.29798,0.235993,0.553848,0.0959596,6.6184,0.317597,,0.993049,24.5684,-25.6152,52.183,0.993049,-4.7,-23.537119388580322,-3.123721122741699,-1.27803,999,,,,,,,271.4,2.584761904,271.4,2.584761904,,,,,,,,,,,,,,,,,,,"Nick Vogt","sa3019984",687793
"Sheng-Ping Chen",,79,311,288,57,42,11,1,3,25,24,18,5,98,2,1,2,0,3,1,0.197917,0.0578778,0.315113,0.183673,0.249191,0.274306,0.22687,0.523497,0.0763889,3.94244,0.287234,,-0.254874,15.527,-20.8531,40.7311,-0.254874,-1.6,-22.296746492385864,-0.45728981494903564,-1.28038,999,,,,,,,159.9,2.024050632,159.9,2.024050632,,,,,,,,,,,,,,,,,,,"Sheng-Ping Chen","sa3014837",691283
"Yunior Garcia",,70,282,265,57,38,11,0,8,35,34,11,7,85,4,2,0,0,1,0,0.215094,0.0390071,0.301418,0.129412,0.255319,0.34717,0.252139,0.602489,0.132075,3.50656,0.281609,,-0.163051,19.8143,-13.1735,61.0715,-0.163051,-5.4,-13.290442287921906,-8.508465766906738,-1.28147,999,,,,,,,208.2,2.974285714,208.2,2.974285714,,,,,,,,,,,,,,,,,,,"Yunior Garcia","sa3005570",678832
"Neyfy Castillo",,112,479,439,91,62,16,3,10,47,50,31,7,183,7,2,0,1,9,5,0.207289,0.0647182,0.382046,0.169399,0.269311,0.32574,0.257592,0.595051,0.118451,5.23404,0.326613,,-0.959027,35.7588,-20.2737,61.409,-0.959027,3.5,-23.063620567321777,-5.299970626831055,-1.28193,999,,,,,,,345.2,3.082142857,345.2,3.082142857,,,,,,,,,,,,,,,,,,,"Neyfy Castillo","sa3005544",678689
"Dawson Dimon",,42,144,130,19,15,3,0,1,10,8,12,4,70,1,1,0,0,1,0,0.146154,0.0833333,0.486111,0.171429,0.222222,0.192308,0.180513,0.41453,0.0461538,3.14628,0.3,,0.0105819,1.81658,-15.0283,9.97141,0.0105819,-4.4,-15.492006406188011,-1.7544975280761719,-1.28593,999,,,,,,,35.4,0.842857142,35.4,0.842857142,,,,,,,,,,,,,,,,,,,"Dawson Dimon","sa3007331",682191
"David Martin","ARI",70,281,249,54,44,9,0,1,21,25,22,4,49,8,2,0,0,1,1,0.216867,0.0782918,0.174377,0.44898,0.298932,0.26506,0.253793,0.563993,0.0481928,1.94155,0.263682,,-0.757476,20.1183,-12.7525,58.8522,-0.757476,0,-14.584035038948059,-7.2273664474487305,-1.2862,999,,,,,,,178,2.542857142,178,2.542857142,,,,,,,,,,,,,,,,,,,"David Martin","sa3019824",688808
